"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"
"2:41:00::"	"understanding"	"to"	"such"	"explain"	"such_understanding"	"understanding_to"	"to_explain"	"∅_such_understanding"	"such_understanding_to"	"understanding_to_explain"	"to_explain_why"	"ε"	"JJ"	"NN"	"VB"	"TO"	"VB"	"WRB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"understanding"	"help"	"to"	"explain"	"why"	"one"	"matron"	"celebrate"	"thirty-five"	"years"	"of"	"married"	"life"	"could"	"declare"	"with"	"some"	"pride"	"that"	"her"	"husband"	"had"	"never"	"see"	"her"	"entirely"	"naked"	"while"	"another"	"woman"	"boast"	"an"	"equal"	"number"	"of"	"years"	"of"	"married"	"life"	"be"	"proud"	"of"	"having"	"share"	"the"	"nudist"	"way_of_life"	"the"	"really"	"free"	"natural"	"nude"	"life"	"for"	"most_of"	"that"	"period"	
"2:29:00::"	"cannery"	"the"	"the"	"county"	"the_cannery"	"cannery_the"	"the_county"	"much_the_cannery"	"the_cannery_the"	"cannery_the_county"	"the_county_,"	"JJ"	"DT"	"NN"	"VB"	"DT"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"moss"	"a"	"man"	"who"	"how"	"much"	"the"	"cannery"	"help"	"the"	"county"	"does"	"n't"	"believe"	"it"	"will"	"close"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"cannery"	"''"	"the"	","	"the_cannery"	"cannery_''"	"''_,"	"think_the_cannery"	"the_cannery_''"	"cannery_''_,"	"''_,_he"	"VB"	"DT"	"NN"	"VB"	"ε"	"ε"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"do"	"n't"	"ask"	"me"	"i"	"think"	"the"	"cannery"	"help"	"he"	"say"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"in"	"to"	"parties"	"pilot"	"parties_in"	"in_to"	"to_pilot"	"major_parties_in"	"parties_in_to"	"in_to_pilot"	"to_pilot_the"	"JJ"	"NNS"	"IN"	"VB"	"TO"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"others"	"may"	"speak"	"of"	"speaker_rayburn"	"s"	"uniquely"	"long"	"and"	"devoted"	"service"	"of"	"his"	"championship"	"of"	"many_of"	"the"	"progressive"	"social"	"measures"	"which"	"adorn"	"our"	"statute_books"	"today"	"and"	"of"	"his"	"cooperation"	"in"	"times"	"of"	"adversity"	"presidents"	"of"	"both"	"of"	"our"	"major"	"parties"	"in"	"help"	"to"	"pilot"	"the"	"ship"	"of"	"state"	"through"	"the"	"shoals"	"of"	"today"	"stormy"	"international"	"seas"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"n't"	"around"	"do"	"the"	"do_n't"	"n't_around"	"around_the"	"he_do_n't"	"do_n't_around"	"n't_around_the"	"around_the_house"	"PRP"	"VB"	"RB"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"hurt"	"by"	"his"	"lack"	"of"	"interest"	"and"	"mary"	"complain"	"often"	"that"	"he"	"do"	"n't"	"help"	"around"	"the"	"house"	"and"	"that"	"he"	"do"	"n't"	"really"	"care"	"about"	"the"	"family"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"has"	"hundreds"	"family_service"	"of"	"family_service_has"	"has_hundreds"	"hundreds_of"	"∅_family_service_has"	"family_service_has_hundreds"	"has_hundreds_of"	"hundreds_of_families"	"ε"	"NNP"	"VBZ"	"VB"	"NNS"	"IN"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"has"	"help"	"hundreds"	"of"	"families"	"in_this"	"area"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"foods"	"develop"	"hard"	"healthy"	"hard_foods"	"foods_develop"	"develop_healthy"	"of_hard_foods"	"hard_foods_develop"	"foods_develop_healthy"	"develop_healthy_gums"	"IN"	"JJ"	"NNS"	"VB"	"VB"	"JJ"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"since"	"mr._clark"	"believe"	"firmly"	"the"	"chewing"	"of"	"hard"	"foods"	"help"	"develop"	"healthy"	"gums"	"and"	"teeth"	"raw_vegetables"	"and"	"raw"	"whole-wheat"	"grains"	"are"	"hand_out"	"with"	"fresh"	"fruit"	"and"	"whole-wheat"	"cookies"	"at"	"snack"	"time"	"in"	"the"	"afternoons"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"to"	"men"	":"	"and"	":_to"	"to_men"	"men_and"	"purpose_:_to"	":_to_men"	"to_men_and"	"men_and_women"	"NN"	"ε"	"TO"	"VB"	"NNS"	"CC"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"i"	"come_into_being"	"years"	"ago"	"i"	"have"	"primary"	"purpose"	"to"	"help"	"men"	"and"	"women"	"everywhere"	"to"	"know"	"god"	"better"	"and"	"through"	"know"	"him"	"better"	"to"	"become"	"happier"	"and"	"more"	"effective"	"people"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"will"	"''"	"this"	","	"this_will"	"will_''"	"''_,"	",_this_will"	"this_will_''"	"will_''_,"	"''_,_suggest"	"ε"	"DT"	"MD"	"VB"	"ε"	"ε"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"here"	"this"	"help"	"suggest"	"helva"	"substitute"	"a"	"magnifying"	"device"	"in"	"one"	"extension"	"and"	"hold"	"it"	"over"	"the"	"picture"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"to"	"the"	"attempt"	"client"	"attempt_to"	"to_the"	"the_client"	"an_attempt_to"	"attempt_to_the"	"to_the_client"	"the_client_develop"	"DT"	"NN"	"TO"	"VB"	"DT"	"NN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"see"	"in"	"the"	"b."	"family"	"must"	"be"	"an"	"attempt"	"to"	"help"	"the"	"client"	"develop"	"conscious"	"awareness"	"of"	"the"	"problem"	"especially"	"in"	"the"	"absence"	"of"	"a"	"formal"	"request"	"for"	"assistance"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"to"	"create"	"inward"	"new"	"inward_to"	"to_create"	"create_new"	"it_inward_to"	"inward_to_create"	"to_create_new"	"create_new_and"	"PRP"	"RB"	"TO"	"VB"	"VB"	"JJ"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"not_only"	"can"	"man"	"project"	"his"	"imagination"	"out"	"into"	"his"	"environment"	"in"	"concrete"	"but"	"even"	"more"	"importantly"	"he"	"can"	"turn"	"it"	"inward"	"to"	"help"	"create"	"new"	"and"	"better"	"forms"	"of"	"himself"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"be"	"develop"	"profession"	"hughes_aircraft"	"profession_be"	"be_develop"	"develop_hughes_aircraft"	"normal_profession_be"	"profession_be_develop"	"be_develop_hughes_aircraft"	"develop_hughes_aircraft_'s"	"JJ"	"NN"	"VB"	"VB"	"VB"	"NNP"	"POS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"at"	"the"	"head"	"of"	"the"	"cdc"	"be"	"an"	"unorthodox"	"year-old"	"politico"	"thomas_b._carvey_jr."	"whose"	"normal"	"profession"	"be"	"help"	"develop"	"hughes_aircraft"	"moon"	"missiles"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:29:00::"	"heaven"	"us"	"then"	"all"	"then_heaven"	"heaven_us"	"us_all"	",_then_heaven"	"then_heaven_us"	"heaven_us_all"	"us_all_."	"ε"	"RB"	"NN"	"VB"	"PRP"	"DT"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"the"	"president_of_the_united_states"	"really"	"feel"	"he"	"win"	"a"	"lousy"	"job"	"then"	"heaven"	"help"	"us"	"all"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:29:00::"	"will"	"the"	"which"	"people"	"which_will"	"will_the"	"the_people"	"resource_which_will"	"which_will_the"	"will_the_people"	"the_people_of"	"NN"	"WDT"	"MD"	"VB"	"DT"	"NNS"	"IN"	"for"	"handicapped"	"children"	"which"	"for"	"years"	"has"	"have"	"the"	"responsibility"	"of"	"coordinate"	"the"	"services"	"of"	"tax"	"supported"	"and"	"voluntary"	"organizations"	"serve"	"handicapped"	"children"	"of"	"study"	"the"	"needs"	"of"	"handicapped"	"children"	"in"	"illinois"	"and"	"of"	"promote"	"more"	"adequate"	"services"	"for"	"them"	"indeed"	"welcome"	"this"	"important"	"resource"	"which"	"will"	"the"	"people"	"of"	"illinois"	"toward"	"the"	"goal"	"of"	"provide"	"an"	"education"	"for"	"all_of"	"its"	"children"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"were"	"children"	"ralph"	"across"	"ralph_were"	"were_children"	"children_across"	"and_ralph_were"	"ralph_were_children"	"were_children_across"	"children_across_belvidere"	"CC"	"NNP"	"VBD"	"VB"	"NNS"	"IN"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"kimmell"	"say"	"and"	"ralph"	"were"	"help"	"children"	"across"	"belvidere"	"at"	"kercheval_monday"	"afternoon"	"when"	"a"	"car"	"head"	"north"	"on"	"belvidere"	"stop"	"belatedly"	"inside"	"the"	"pedestrian"	"crosswalk"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"to"	","	"him"	"for"	"him_to"	"to_,"	",_for"	"beside_him_to"	"him_to_,"	"to_,_for"	",_for_an"	"IN"	"PRP"	"TO"	"VB"	"ε"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"after_that"	"it"	"require"	"several"	"minutes"	"of"	"concentrated"	"work"	"include"	"six"	"and"	"deliberate"	"actions"	"by"	"a"	"minimum"	"of"	"men"	"sit"	"at"	"three"	"stations"	"in"	"a"	"bomber"	"each"	"with"	"another"	"man"	"beside"	"him"	"to"	"help"	"for"	"an"	"armed"	"bomb"	"to"	"be_released"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"which"	"to"	"honesty"	"explain"	"honesty_which"	"which_to"	"to_explain"	"an_honesty_which"	"honesty_which_to"	"which_to_explain"	"to_explain_whitehead"	"DT"	"NN"	"WDT"	"VB"	"TO"	"VB"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"most_of_all"	"his"	"letters"	"to"	"his"	"philosophic"	"colleagues"	"a"	"magnanimity"	"as_well"	"as"	"an"	"honesty"	"which"	"help"	"to"	"explain"	"whitehead"	"reference_to"	"james"	"as"	"that"	"adorable"	"genius"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:18:00::"	"hire"	"."	"you"	"∅"	"you_hire"	"hire_."	"._∅"	"or_you_hire"	"you_hire_."	"hire_._∅"	"._∅_∅"	"CC"	"PRP"	"VB"	"NN"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"you"	"have"	"a"	"year-round"	"full-time"	"job"	"you"	"can"	"n't"	"expect"	"to"	"grow"	"much"	"more"	"than"	"your"	"use"	"unless"	"member"	"of"	"the"	"family"	"do"	"a"	"good_deal"	"of"	"the"	"work"	"or"	"you"	"hire"	"help"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"may"	"you"	"14"	"in"	"14_may"	"may_you"	"you_in"	"to_14_may"	"14_may_you"	"may_you_in"	"you_in_decide"	"TO"	"JJ"	"MD"	"VB"	"PRP"	"IN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"information"	"on"	"page"	"may"	"help"	"you"	"in"	"decide"	"on"	"the"	"kind"	"and"	"scale"	"of"	"your"	"farming"	"venture"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	"would"	"us"	","	"to"	",_would"	"would_us"	"us_to"	"in_turn_,_would"	",_would_us"	"would_us_to"	"us_to_cope_with"	"RB"	"ε"	"MD"	"VB"	"PRP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"these"	"proposal"	"would"	"go_far"	"toward"	"create"	"the"	"economic"	"atmosphere"	"growth"	"of"	"the"	"individual"	"who"	"in_turn"	"would"	"help"	"us"	"to"	"cope_with"	"runaway"	"technology"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"has"	"build"	"frequently"	"private"	"frequently_has"	"has_build"	"build_private"	"manufacturer_frequently_has"	"frequently_has_build"	"has_build_private"	"build_private_brand"	"NN"	"RB"	"VBZ"	"VB"	"VB"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"average"	"frequently"	"has"	"help"	"build"	"private"	"brand"	"business"	"deliver"	"largely"	"the"	"same"	"quality"	"and"	"style"	"in"	"private"	"brand"	"merchandise"	"as"	"in"	"branded"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"and"	"him"	"come_out"	"in"	"come_out_and"	"and_him"	"him_in"	"n't_come_out_and"	"come_out_and_him"	"and_him_in"	"him_in_a"	"RB"	"VB"	"CC"	"VB"	"PRP"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"a"	"helluva"	"thing"	"person"	"say"	"look"	"at"	"person"	"when"	"a"	"guy"	"teammate"	"won"	"n't"	"come_out"	"and"	"help"	"him"	"in"	"a"	"fight"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:18:00::"	"cafeteria"	"work"	"having"	"part-time"	"having_cafeteria"	"cafeteria_work"	"work_part-time"	"possibility_having_cafeteria"	"having_cafeteria_work"	"cafeteria_work_part-time"	"work_part-time_on"	"IN"	"VBG"	"NN"	"NN"	"VB"	"JJ"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"are"	"there"	"having"	"cafeteria"	"help"	"work"	"part-time"	"on"	"custodial"	"or"	"job"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
