"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"
"2:32:01::"	"would"	"a"	"fogg"	"call"	"fogg_would"	"would_a"	"a_call"	",_fogg_would"	"fogg_would_a"	"would_a_call"	"a_call_to"	"ε"	"NNP"	"MD"	"VB"	"DT"	"NN"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"daylight"	"begin"	"to"	"show"	"the"	"frosty"	"windows"	"fogg"	"would"	"place"	"a"	"call"	"to"	"william_a._shaw"	"at"	"the"	"u._s."	"weather_station"	"at"	"northfield"	"vermont"	"for"	"temperature"	"and"	"wind-velocity"	"readings"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"were"	"at"	"hydrogen_atom"	"the"	"hydrogen_atom_were"	"were_at"	"at_the"	"one_hydrogen_atom_were"	"hydrogen_atom_were_at"	"were_at_the"	"at_the_surface"	"CD"	"NN"	"VBD"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"now"	"if"	"hydrogen_atom"	"were"	"place"	"at"	"the"	"surface"	"of"	"a"	"large"	"sphere"	"of"	"hydrogen_atoms"	"it"	"would"	"be"	"subject"	"both"	"to"	"the"	"gravitation"	"of"	"the"	"sphere"	"and"	"the"	"charge-excess"	"of"	"all"	"those"	"atoms"	"in"	"the"	"sphere"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:01::"	"and"	"on"	","	"two"	",_and"	"and_on"	"on_two"	"judge_warren_k._hess_,_and"	",_and_on"	"and_on_two"	"on_two_years"	"NNP"	"ε"	"CC"	"VB"	"IN"	"CD"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"barnard"	"who"	"plead"	"no"	"defense"	"to"	"manslaughter"	"and"	"hit-run"	"was"	"fine"	"by"	"judge_warren_k._hess"	"and"	"place"	"on"	"two"	"years"	"probation"	"providing"	"he"	"does"	"not"	"drive"	"during"	"that"	"time"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"apparently"	"under"	"was"	"the"	"was_apparently"	"apparently_under"	"under_the"	",_was_apparently"	"was_apparently_under"	"apparently_under_the"	"under_the_left"	"ε"	"VBD"	"RB"	"VB"	"IN"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"police"	"laboratory"	"technicians"	"say"	"the"	"explosive_device"	"contain"	"tnt"	"or"	"nitroglycerine"	"was"	"apparently"	"place"	"under"	"the"	"left"	"front"	"wheel"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"numbers"	"one"	"separate"	"above"	"separate_numbers"	"numbers_one"	"one_above"	"that_separate_numbers"	"separate_numbers_one"	"numbers_one_above"	"one_above_the"	"WDT"	"CD"	"NNS"	"VB"	"CD"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"symbol"	"for"	"division"	"a"	"straight_line"	"that"	"separate"	"numbers"	"place"	"one"	"above"	"the"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"thus"	"himself"	"would"	","	"would_thus"	"thus_himself"	"himself_,"	"he_would_thus"	"would_thus_himself"	"thus_himself_,"	"himself_,_his"	"PRP"	"MD"	"RB"	"VB"	"PRP"	"ε"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"existing"	"reverence"	"for"	"centrality"	"must"	"have"	"been"	"still"	"further"	"stimulate"	"toward"	"the"	"close"	"of"	"the"	"second"	"century"	"b._c."	"when"	"the"	"han_emperor_wu_ti"	"order"	"the"	"dynastic"	"color"	"change"	"to"	"yellow"	"which"	"symbolize"	"the"	"center"	"among"	"the"	"traditional"	"five"	"directions"	"and"	"take"	"as"	"the"	"number"	"believe"	"that"	"he"	"would"	"thus"	"place"	"himself"	"his"	"imperial"	"family"	"and"	"the"	"nation"	"under"	"the_most"	"auspicious"	"influences"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"57500"	"on"	"$"	"the"	"$_57500"	"57500_on"	"on_the"	"of_$_57500"	"$_57500_on"	"57500_on_the"	"on_the_property"	"IN"	"ε"	"CD"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"award"	"without"	"interest"	"compare"	"with"	"valuation"	"of"	"place"	"on"	"the"	"property"	"by"	"the"	"property_owners"	"real_estate"	"expert"	"and"	"a"	"valuation"	"of"	"place"	"on_it"	"by"	"the"	"state"	"expert"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"52500"	"on_it"	"$"	"by"	"$_52500"	"52500_on_it"	"on_it_by"	"of_$_52500"	"$_52500_on_it"	"52500_on_it_by"	"on_it_by_the"	"IN"	"ε"	"CD"	"VB"	"RB"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"award"	"without"	"interest"	"compare"	"with"	"a"	"valuation"	"of"	"place"	"on"	"the"	"property"	"by"	"property_owners"	"real_estate"	"expert"	"and"	"a"	"valuation"	"of"	"place"	"on_it"	"by"	"the"	"state"	"expert"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:01::"	"detectives"	"barco"	"the"	"under"	"the_detectives"	"detectives_barco"	"barco_under"	"∅_the_detectives"	"the_detectives_barco"	"detectives_barco_under"	"barco_under_arrest"	"ε"	"DT"	"NNS"	"VB"	"NNP"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"detectives"	"place"	"barco"	"under"	"arrest"	"and"	"without"	"inform"	"him"	"of"	"the"	"nature"	"of"	"the"	"charge"	"take_back"	"him"	"back"	"to"	"hollywood"	"for"	"questioning"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"have"	"financial"	"services"	"burdens"	"services_have"	"have_financial"	"financial_burdens"	"expanded_services_have"	"services_have_financial"	"have_financial_burdens"	"financial_burdens_on"	"JJ"	"NNS"	"VBP"	"VB"	"JJ"	"NNS"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"since"	"that"	"time"	"the"	"demands"	"of"	"citizens"	"for"	"new"	"and"	"expanded"	"services"	"have"	"place"	"financial"	"burdens"	"on"	"the"	"state"	"which"	"could"	"not"	"have"	"been"	"foresee"	"in"	"earlier"	"years"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:01::"	")"	"some"	"westerly"	"value"	"westerly_)"	")_some"	"some_value"	"and_westerly_)"	"westerly_)_some"	")_some_value"	"some_value_on"	"CC"	"NNP"	"ε"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"is"	"know"	"that"	"at_least"	"five"	"towns"	"barrington"	"narragansett"	"newport"	"and"	"westerly"	"place"	"some"	"value"	"on"	"some"	"boats"	"for"	"tax"	"purposes"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:15:06::"	"small"	"of"	"rather"	"my"	"rather_small"	"small_of"	"of_my"	"a_rather_small"	"rather_small_of"	"small_of_my"	"of_my_own"	"DT"	"RB"	"JJ"	"NN"	"IN"	"PRP$"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"have"	"rather"	"small"	"place"	"of"	"my"	"own"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:15:04::"	"another"	"far"	"have"	"downtown"	"have_another"	"another_far"	"far_downtown"	"i_have_another"	"have_another_far"	"another_far_downtown"	"far_downtown_i"	"PRP"	"VB"	"DT"	"NN"	"RB"	"NN"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"and_then"	"i"	"another"	"place"	"far"	"downtown"	"i"	"use"	"as"	"a"	"studio"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:15:05::"	"into"	"across"	"slip"	"the"	"slip_into"	"into_across"	"across_the"	"are_slip_into"	"slip_into_across"	"into_across_the"	"across_the_roof"	"VBP"	"VB"	"IN"	"NN"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"first"	"one"	"or"	"two"	"roof"	"board"	"mark"	"e"	"fig"	"are"	"slip"	"into"	"place"	"across"	"the"	"roof"	"beam"	"from"	"outside"	"the"	"shelter"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:15:00::"	"several"	"to"	"in"	"survey"	"in_several"	"several_to"	"to_survey"	"local_government_in_several"	"in_several_to"	"several_to_survey"	"to_survey_residential"	"NN"	"RB"	"JJ"	"NN"	"TO"	"VB"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"federal_government"	"is"	"local_government"	"in"	"several"	"place"	"to"	"survey"	"residential"	"commercial"	"and"	"industrial"	"building"	"to"	"determine"	"what"	"fallout"	"protection"	"they"	"would"	"provide"	"and"	"for"	"how"	"many"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"permit"	"emphasis"	"would"	"on"	"would_permit"	"permit_emphasis"	"emphasis_on"	"assistance_would_permit"	"would_permit_emphasis"	"permit_emphasis_on"	"emphasis_on_the"	"NN"	"MD"	"VB"	"VB"	"NN"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"program"	"of"	"assistance"	"would"	"permit"	"place"	"emphasis"	"on"	"the"	"national"	"interest"	"in"	"train"	"highly"	"skilled"	"labor"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:15:04::"	"a"	"for"	"rent"	"a"	"rent_a"	"a_for"	"for_a"	"to_rent_a"	"rent_a_for"	"a_for_a"	"for_a_year"	"TO"	"VB"	"DT"	"NN"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"you"	"be"	"not"	"well"	"acquainted_with"	"the"	"area"	"in"	"which"	"you"	"wish_to"	"locate"	"or"	"if"	"you"	"be"	"not"	"sure"	"that"	"and"	"your"	"family"	"will"	"like"	"and"	"make"	"a"	"success"	"of"	"farming"	"usually"	"you"	"would"	"do"	"better"	"to"	"rent"	"a"	"place"	"for"	"a"	"year"	"or"	"two"	"before"	"you"	"buy"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:15:04::"	"a"	"to"	"as"	"live"	"as_a"	"a_to"	"to_live"	"worth_as_a"	"as_a_to"	"a_to_live"	"to_live_."	"NN"	"IN"	"DT"	"NN"	"TO"	"VB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"its"	"as"	"a"	"place"	"to"	"live"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:15:04::"	"the"	"be"	"what"	"worth"	"what_the"	"the_be"	"be_worth"	"first_what_the"	"what_the_be"	"the_be_worth"	"be_worth_to"	"RB"	"WP"	"DT"	"NN"	"VB"	"JJ"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"decide"	"what"	"the"	"place"	"be"	"worth"	"to"	"you"	"and"	"your"	"family"	"as"	"a"	"home"	"in"	"comparison"	"with"	"what"	"it"	"would"	"cost"	"to"	"live"	"in"	"town"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:09:00::"	"specific"	"in"	","	"our"	",_specific"	"specific_in"	"in_our"	"limited_,_specific"	",_specific_in"	"specific_in_our"	"in_our_society"	"JJ"	"ε"	"JJ"	"NN"	"IN"	"PRP$"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"corporation"	"have"	"limited"	"specific"	"place"	"in"	"our"	"society"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"be"	"the"	"should"	"doctrine"	"should_be"	"be_the"	"the_doctrine"	",_should_be"	"should_be_the"	"be_the_doctrine"	"the_doctrine_of"	"ε"	"MD"	"VB"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"say"	"beside"	"the"	"protestant"	"philosophy"	"of"	"progress"	"as"	"express"	"radical"	"or"	"conservative"	"millenarianism"	"should"	"be"	"place"	"the"	"doctrine"	"of"	"the"	"democratic"	"faith"	"which"	"affirm"	"it"	"to"	"be"	"the"	"duty"	"of"	"the"	"destiny"	"of"	"the"	"united_states"	"to"	"assist"	"in"	"the"	"creation"	"of"	"a"	"better"	"world"	"by"	"keep"	"lighted"	"the"	"beacon"	"of"	"democracy"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:15:00::"	"any"	"outside"	"and"	"thereof"	"and_any"	"any_outside"	"outside_thereof"	"state_and_any"	"and_any_outside"	"any_outside_thereof"	"outside_thereof_,"	"NN"	"CC"	"JJ"	"NN"	"JJ"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"term"	"state"	"include"	"the"	"commonwealth"	"of"	"puerto_rico"	"and"	"any"	"possession"	"the"	"united_states"	"and"	"term"	"commerce"	"mean"	"commerce"	"between"	"any"	"state"	"and"	"any"	"place"	"outside"	"thereof"	"or"	"between"	"point"	"within"	"the"	"same"	"state"	"but"	"through"	"any"	"place"	"outside"	"thereof"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:15:00::"	"any"	"outside"	"through"	"thereof"	"through_any"	"any_outside"	"outside_thereof"	"but_through_any"	"through_any_outside"	"any_outside_thereof"	"outside_thereof_."	"CC"	"IN"	"JJ"	"NN"	"JJ"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"term"	"state"	"include"	"the"	"commonwealth"	"of"	"puerto_rico"	"and"	"any"	"possession"	"the"	"united_states"	"and"	"the"	"term"	"commerce"	"mean"	"commerce"	"between"	"any"	"state"	"any"	"place"	"outside"	"thereof"	"or"	"between"	"point"	"within"	"the"	"same"	"state"	"but"	"through"	"any"	"place"	"outside"	"thereof"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:15:04::"	"more"	"for"	"develop"	"more"	"develop_more"	"more_for"	"for_more"	"to_develop_more"	"develop_more_for"	"more_for_more"	"for_more_sportsman"	"TO"	"VB"	"JJ"	"NN"	"IN"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"most"	"effective"	"to"	"develop"	"more"	"place"	"for"	"more"	"sportsman"	"to"	"shoot"	"be"	"to"	"encourage"	"properly"	"manage"	"shooting_preserve"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
