"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"	"A123"	"A124"	"A125"	"A126"	"A127"	"A128"	"A129"	"A130"	"A131"	"A132"	"A133"	"A134"	"A135"	"A136"	"A137"	"A138"	"A139"	"A140"	"A141"	"A142"	"A143"	"A144"	"A145"	"A146"	"A147"	"A148"	"A149"	"A150"	"A151"
"2:40:00::"	"or"	"instructions"	"seek"	"from"	"seek_or"	"or_instructions"	"instructions_from"	"shall_seek_or"	"seek_or_instructions"	"or_instructions_from"	"instructions_from_any"	"MD"	"VB"	"CC"	"VB"	"NNS"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"integrity"	"of"	"the"	"office"	"not"	"merely"	"require"	"that"	"the"	"secretary_general"	"shall"	"be"	"as"	"the"	"charter"	"put"	"it"	"the"	"administrative"	"officer"	"of"	"the"	"organization"	"but"	"that"	"neither"	"he"	"nor"	"his"	"staff"	"shall"	"seek"	"or"	"receive"	"instructions"	"from"	"any"	"government"	"or"	"any"	"authority"	"external"	"to"	"the"	"organization"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"to"	"so-called"	"like"	"junk"	"like_to"	"to_so-called"	"so-called_junk"	"who_like_to"	"like_to_so-called"	"to_so-called_junk"	"so-called_junk_mail"	"WP"	"VB"	"TO"	"VB"	"JJ"	"NN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"fascinating"	"letter"	"has"	"just"	"reach"	"desk"	"from"	"a"	"correspondent"	"who"	"like"	"to"	"receive"	"so-called"	"junk"	"mail"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"will"	"the"	"miss_garson"	"award"	"miss_garson_will"	"will_the"	"the_award"	",_miss_garson_will"	"miss_garson_will_the"	"will_the_award"	"the_award_with"	"ε"	"NNP"	"MD"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"only"	"woman"	"miss_garson"	"will"	"receive"	"the"	"award"	"with"	"ferdinando_sarmi"	"creator"	"of"	"chic"	"beautiful"	"women"	"fashions"	"harry_rolnick"	"president"	"of"	"the"	"byer-rolnick_hat_corporation"	"and"	"designer"	"of"	"men"	"hats"	"sydney_wragge"	"creator"	"of"	"sophisticated"	"casuals"	"for"	"women"	"and"	"roger_vivier"	"designer"	"of"	"christian_dior"	"shoes"	"paris"	"france"	"whose"	"squared"	"toes"	"and"	"lowered"	"heels"	"have"	"revolutionize"	"the"	"shoe_industry"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"thus"	"christ"	"who"	"as"	"who_thus"	"thus_christ"	"christ_as"	"he_who_thus"	"who_thus_christ"	"thus_christ_as"	"christ_as_his"	"PRP"	"WP"	"RB"	"VB"	"NNP"	"IN"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"believe"	"therefore"	"that"	"we"	"be"	"without"	"exception"	"sinners"	"by"	"nature"	"alienate"	"from"	"god"	"and"	"that"	"jesus_christ"	"the"	"son"	"of"	"god"	"come"	"to"	"earth"	"the"	"representative"	"head"	"of"	"a"	"new"	"race"	"to"	"die"	"upon"	"the"	"cross"	"and"	"pay"	"the"	"penalty"	"the"	"sin"	"of"	"the"	"world"	"and"	"that"	"he"	"who"	"thus"	"receive"	"christ"	"as"	"his"	"personal"	"saviour"	"is"	"bear"	"again"	"spiritually"	"with"	"new"	"privileges"	"appetites"	"and"	"affections"	"destine"	"to"	"live"	"and"	"grow"	"in"	"his"	"likeness"	"forever"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"as"	"him"	"as_many"	","	"as_many_as"	"as_him"	"him_,"	"``_as_many_as"	"as_many_as_him"	"as_him_,"	"him_,_to"	"ε"	"JJ"	"IN"	"VB"	"PRP"	"ε"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"god"	"so"	"love"	"the"	"world"	"that"	"he"	"give"	"his"	"only"	"begotten"	"son"	"that"	"whosoever"	"believeth"	"in"	"should"	"not"	"perish"	"but"	"have"	"everlasting"	"life"	"and"	"as_many"	"as"	"receive"	"him"	"to"	"them"	"give"	"he"	"power"	"to"	"become"	"the"	"sons"	"of"	"god"	"even"	"to"	"them"	"that"	"believe"	"on"	"his"	"name"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"can"	"god"	"you"	"into"	"you_can"	"can_god"	"god_into"	"∅_you_can"	"you_can_god"	"can_god_into"	"god_into_your"	"ε"	"PRP"	"MD"	"VB"	"NNP"	"IN"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"can"	"receive"	"god"	"into"	"your"	"heart"	"and"	"life"	"by"	"a"	"step"	"of"	"personal"	"faith"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	","	"carved"	"primary_election"	"wooden"	"primary_election_,"	",_carved"	"carved_wooden"	"18_primary_election_,"	"primary_election_,_carved"	",_carved_wooden"	"carved_wooden_elephants"	"CD"	"NN"	"ε"	"VB"	"JJ"	"JJ"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"outgoing"	"members"	"whose"	"four-year"	"terms"	"will"	"expire"	"week"	"after"	"the"	"april"	"primary_election"	"receive"	"carved"	"wooden"	"elephants"	"complete"	"with"	"ivory"	"tusks"	"to"	"remember"	"the"	"state"	"committee"	"by"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"reportedly"	"one"	"and"	"last"	"and_reportedly"	"reportedly_one"	"one_last"	"months_and_reportedly"	"and_reportedly_one"	"reportedly_one_last"	"one_last_night"	"NNS"	"CC"	"RB"	"VB"	"CD"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"gladden"	"had"	"be"	"the"	"target"	"of"	"telephone_calls"	"in"	"recent"	"months"	"and"	"reportedly"	"receive"	"one"	"last"	"night"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"just"	"an"	"'ve"	"announcement"	"'ve_just"	"just_an"	"an_announcement"	"we_'ve_just"	"'ve_just_an"	"just_an_announcement"	"an_announcement_of"	"PRP"	"VBP"	"RB"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"note"	"we"	"receive"	"an"	"announcement"	"of"	"the"	"th"	"assembly"	"district"	"organizing"	"convention"	"wednesday"	"night"	"in"	"south_pasadena"	"war_memorial_bldg."	"which"	"graphically"	"illustrate"	"the"	"cdc"	"broad"	"appeal"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"khrushchev"	"the"	"chairman"	"u._s._president"	"chairman_khrushchev"	"khrushchev_the"	"the_u._s._president"	"``_chairman_khrushchev"	"chairman_khrushchev_the"	"khrushchev_the_u._s._president"	"the_u._s._president_'s"	"ε"	"NN"	"NNP"	"VB"	"DT"	"NNP"	"POS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"chairman"	"receive"	"the"	"u._s._president"	"disarmament"	"adviser"	"john_mccloy"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"report"	"the"	"are"	"highest"	"are_report"	"report_the"	"the_highest"	"technology_are_report"	"are_report_the"	"report_the_highest"	"the_highest_average"	"NNP"	"VBP"	"VB"	"VB"	"DT"	"RBS"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"engineering"	"graduates"	"of"	"of"	"technology"	"are"	"report"	"receive"	"the"	"highest"	"average"	"starting"	"salaries"	"in"	"the"	"school"	"history"	"a"	"month"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"will"	"a"	"he"	"cut"	"he_will"	"will_a"	"a_cut"	"training_he_will"	"he_will_a"	"will_a_cut"	"a_cut_in"	"NN"	"PRP"	"MD"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"ironic"	"be"	"it"	"not"	"that"	"after"	"complete"	"of"	"costly"	"scientific"	"training"	"he"	"will"	"receive"	"a"	"cut"	"in"	"pay"	"from"	"what"	"he"	"is"	"receive"	"as"	"an"	"ordinary"	"unskilled"	"laborer"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"is"	"as"	"he"	"an"	"he_is"	"is_as"	"as_an"	"what_he_is"	"he_is_as"	"is_as_an"	"as_an_ordinary"	"WP"	"PRP"	"VBZ"	"VB"	"IN"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"ironic"	"be"	"it"	"not"	"that"	"after"	"complete"	"years"	"of"	"costly"	"scientific"	"training"	"will"	"receive"	"a"	"cut"	"in"	"pay"	"from"	"what"	"he"	"is"	"receive"	"as"	"an"	"ordinary"	"unskilled"	"laborer"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:03::"	"parker"	"the"	"after_all"	"treatment"	"after_all_parker"	"parker_the"	"the_treatment"	"that_after_all_parker"	"after_all_parker_the"	"parker_the_treatment"	"the_treatment_he"	"IN"	"RB"	"NNP"	"VB"	"DT"	"NN"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"grant"	"all"	"this"	"still"	"when"	"modern"	"unitarianism"	"and"	"the"	"harvard_divinity_school"	"recall"	"with"	"humorous"	"the"	"insults"	"parker"	"lavish"	"upon"	"them"	"or_else"	"argue"	"that"	"after_all"	"parker"	"receive"	"the"	"treatment"	"he"	"invite"	"they"	"betray"	"an"	"uneasy"	"conscience"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"after"	"a"	","	"degree"	",_after"	"after_a"	"a_degree"	"september_,_after"	",_after_a"	"after_a_degree"	"a_degree_from"	"NNP"	"ε"	"IN"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"next"	"after"	"receive"	"a"	"degree"	"from"	"yale"	"master_of_arts_in_teaching"	"program"	"i"	"will"	"be"	"teach"	"somewhere"	"that_much"	"be"	"guaranteed"	"by"	"the"	"present"	"shortage"	"of"	"mathematics_teachers"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"pohl"	"the"	"∅"	"verdict"	"∅_pohl"	"pohl_the"	"the_verdict"	"∅_∅_pohl"	"∅_pohl_the"	"pohl_the_verdict"	"the_verdict_without"	"ε"	"ε"	"NNP"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"receive"	"the"	"verdict"	"without"	"visible"	"emotion"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"krogers"	"secrets"	"the"	"from"	"the_krogers"	"krogers_secrets"	"secrets_from"	",_the_krogers"	"the_krogers_secrets"	"krogers_secrets_from"	"secrets_from_the"	"ε"	"DT"	"NNPS"	"VB"	"NNS"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"their"	"suburban"	"cottage"	"crown"	"charge"	"the"	"krogers"	"receive"	"secrets"	"from"	"the"	"mystery"	"man"	"usually"	"on"	"the"	"first"	"saturday"	"evening"	"of"	"each_month"	"and"	"spend"	"much"	"of"	"the"	"week-end"	"get_off"	"the"	"secrets"	"off"	"to"	"moscow"	"either"	"on"	"a"	"powerful"	"transmitter"	"bury"	"under"	"the"	"kitchen"	"floor"	"or"	"as"	"dots"	"post"	"period"	"marks"	"in"	"used"	"books"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"young_men"	"a"	"three"	"total"	"three_young_men"	"young_men_a"	"a_total"	"these_three_young_men"	"three_young_men_a"	"young_men_a_total"	"a_total_of"	"DT"	"CD"	"NN"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"the"	"same"	"five"	"year"	"period"	"that"	"the"	"united_states"	"say"	"they"	"the"	"detectives"	"were"	"in"	"this"	"conspiracy"	"sokol"	"continue"	"these"	"three"	"young_men"	"receive"	"a"	"total"	"of"	"creditable"	"mentions"	"and"	"many"	"special"	"compensations"	"and"	"were"	"nominate"	"for"	"the"	"lambert_tree"	"award"	"and"	"the"	"mayor"	"medal"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"as"	"him"	"as_many"	"be_born"	"as_many_as"	"as_him"	"him_be_born"	"∅_as_many_as"	"as_many_as_him"	"as_him_be_born"	"him_be_born_of"	"ε"	"JJ"	"IN"	"VB"	"PRP"	"VB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"receive"	"him"	"be_born"	"of"	"god"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
