"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"
"4:02:01::"	"get"	"."	"in"	"∅"	"in_get"	"get_."	"._∅"	"late_in_get"	"in_get_."	"get_._∅"	"._∅_∅"	"RB"	"IN"	"VB"	"RB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"they"	"be"	"late"	"in"	"get"	"home"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"'s"	","	"person"	"where"	"person_'s"	"'s_,"	",_where"	",_person_'s"	"person_'s_,"	"'s_,_where"	",_where_person"	"ε"	"NNP"	"POS"	"NN"	"ε"	"WRB"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"before"	"person"	"loom"	"group"	"person"	"home"	"where"	"person"	"had"	"once"	"been"	"kill"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"current"	"stand"	"the"	","	"the_current"	"current_stand"	"stand_,"	"on_the_current"	"the_current_stand"	"current_stand_,"	"stand_,_move"	"IN"	"DT"	"JJ"	"JJ"	"NN"	"ε"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"eager"	"to"	"end"	"a"	"pitching"	"slump"	"that"	"has"	"four"	"loss"	"in"	"the"	"five"	"game"	"on"	"the"	"current"	"home"	"stand"	"move"	"person"	"to"	"the"	"wednesday"	"night"	"starting"	"assignment"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"a"	"audience"	"before"	"."	"before_a"	"a_audience"	"audience_."	"it_before_a"	"before_a_audience"	"a_audience_."	"audience_._∅"	"VB"	"IN"	"DT"	"JJ"	"NN"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"incidentally"	"only"	"two"	"it"	"before"	"a"	"home"	"audience"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:15:04::"	"his"	"the"	"leave"	"day"	"leave_his"	"his_the"	"the_day"	"he_leave_his"	"leave_his_the"	"his_the_day"	"the_day_after"	"PRP"	"VB"	"PRP$"	"NN"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"his"	"home"	"the"	"day"	"after"	"new_year's_day"	"wear"	"a"	"mackinaw"	"and"	"sheepskin"	"mittens"	"and"	"without"	"a"	"hat"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"spotless"	"and"	"a"	"devoted"	"a_spotless"	"spotless_and"	"and_devoted"	"conduct_a_spotless"	"a_spotless_and"	"spotless_and_devoted"	"and_devoted_to"	"VB"	"DT"	"JJ"	"NN"	"CC"	"JJ"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"be"	"a"	"lonely"	"devoted"	"soul"	"marry"	"conduct"	"a"	"spotless"	"home"	"and"	"devoted"	"to"	"her"	"church"	"but"	"a"	"perpetual"	"dissenter"	"and"	"born"	"critic"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"of"	"in"	"rabbit_warren"	"every"	"rabbit_warren_of"	"of_in"	"in_every"	"a_rabbit_warren_of"	"rabbit_warren_of_in"	"of_in_every"	"in_every_condition"	"DT"	"NN"	"IN"	"NN"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"rest"	"of"	"be"	"a"	"rabbit_warren"	"of"	"home"	"in"	"every"	"condition"	"of"	"neglect"	"disrepair"	"and"	"careful"	"upkeep"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"person"	"might"	"better"	"gradually"	"better_person"	"person_might"	"might_gradually"	"the_better_person"	"better_person_might"	"person_might_gradually"	"might_gradually_be"	"DT"	"JJ"	"NNP"	"NN"	"MD"	"RB"	"VB"	"about"	"a_bit"	"person"	"discover"	"beyond"	"location"	"across"	"the"	"river"	"and"	"far"	"removed"	"from"	"the"	"white"	"city"	"a"	"considerable"	"tract"	"of"	"land"	"and"	"it"	"occur"	"to"	"him"	"that"	"the"	"church"	"the"	"better"	"person"	"might"	"gradually"	"be"	"move"	"to"	"this"	"plot"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:15:04::"	"their"	"at"	"make"	"location"	"make_their"	"their_at"	"at_location"	",_make_their"	"make_their_at"	"their_at_location"	"at_location_,"	"ε"	"VB"	"VB"	"NN"	"IN"	"NNP"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"and"	"his"	"wife"	"make"	"their"	"home"	"at"	"location"	"location"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"a"	"and"	"play"	"home"	"play_a"	"a_and"	"and_home"	"to_play_a"	"play_a_and"	"a_and_home"	"and_home_series"	"TO"	"VB"	"DT"	"JJ"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"owner"	"would_like"	"each"	"club"	"in"	"fourteen"	"team"	"league"	"to"	"play"	"a"	"home"	"and"	"home"	"series"	"with"	"team"	"in"	"its"	"division"	"plus"	"two"	"game"	"against"	"team"	"in"	"the"	"division"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"and"	"series"	"home"	"with"	"home_and"	"and_series"	"series_with"	"a_home_and"	"home_and_series"	"and_series_with"	"series_with_team"	"DT"	"JJ"	"DT"	"JJ"	"NN"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"owner"	"would_like"	"each"	"club"	"in"	"the"	"team"	"league"	"to"	"play"	"a"	"home"	"and"	"home"	"series"	"with"	"team"	"in"	"its"	"division"	"plus"	"two"	"game"	"against"	"team"	"in"	"the"	"division"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:01::"	"be"	"late"	"would"	"."	"would_be"	"be_late"	"late_."	"and_would_be"	"would_be_late"	"be_late_."	"late_._∅"	"CC"	"MD"	"VB"	"RB"	"RB"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"did"	"have"	"the"	"decency"	"to"	"call_up"	"person"	"and"	"her"	"i"	"meet"	"old"	"friend"	"and"	"would"	"be"	"home"	"late"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:01::"	"her"	"."	"take"	"∅"	"take_her"	"her_."	"._∅"	"had_to_take_her"	"take_her_."	"her_._∅"	"._∅_∅"	"VB"	"VB"	"PRP$"	"RB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"she"	"get"	"so"	"i"	"had_to"	"take"	"her"	"home"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"person"	"be"	"the"	"at"	"the_person"	"person_be"	"be_at"	"∅_the_person"	"the_person_be"	"person_be_at"	"be_at_637"	"ε"	"DT"	"NNP"	"NN"	"VB"	"IN"	"CD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"home"	"be"	"at"	"location"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:01::"	"for"	"-"	"head"	"where"	"head_for"	"for_-"	"-_where"	"and_head_for"	"head_for_-"	"for_-_where"	"-_where_some"	"CC"	"VB"	"VB"	"RB"	"ε"	"WRB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"group"	"will"	"wind_up"	"its"	"monday"	"and"	"head"	"for"	"home"	"where"	"some"	"of"	"the"	"highway"	"bond"	"money"	"it"	"approve"	"will"	"follow"	"shortly"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"country"	"on"	"a"	"the"	"a_country"	"country_on"	"on_the"	"of_a_country"	"a_country_on"	"country_on_the"	"on_the_hudson"	"IN"	"DT"	"NN"	"NN"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"one"	"week"	"before"	"the"	"convention"	"person"	"was"	"on"	"the"	"porch"	"of"	"a"	"country"	"home"	"on"	"the"	"hudson"	"gaze"	"at"	"the"	"opposite"	"shore"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:01::"	"bring"	"either"	"never"	"alive"	"never_bring"	"bring_either"	"either_alive"	"are_never_bring"	"never_bring_either"	"bring_either_alive"	"either_alive_or"	"VBP"	"RB"	"VB"	"RB"	"DT"	"JJ"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"oversized"	"monster"	"never"	"bring"	"home"	"either"	"alive"	"or"	"preserved"	"and"	"field"	"measurement"	"be"	"obviously"	"open_to"	"doubt"	"because"	"of"	"the"	"universal"	"tendency"	"to"	"exaggerate"	"dimension"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:01::"	"drive"	"alone"	"person"	"in"	"person_drive"	"drive_alone"	"alone_in"	"and_person_drive"	"person_drive_alone"	"drive_alone_in"	"alone_in_the"	"CC"	"NNP"	"VB"	"RB"	"JJ"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"since"	"person"	"had"	"to"	"give"	"lecture"	"person"	"and"	"person"	"drive"	"home"	"alone"	"in"	"the"	"plymouth"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"'s"	","	"vice_president"	"let"	"vice_president_'s"	"'s_,"	",_let"	"the_vice_president_'s"	"vice_president_'s_,"	"'s_,_let"	",_let_me"	"DT"	"NN"	"POS"	"NN"	"ε"	"VB"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"vice_president"	"say"	"if"	"you"	"hear"	"of"	"any"	"name"	"that"	"fix_me_cheap"	"in_return_for"	"advertising"	"they"	"decorate"	"the"	"vice_president"	"home"	"let"	"me"	"know"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:06:00::"	"roman"	"."	"several"	"∅"	"several_roman"	"roman_."	"._∅"	"into_several_roman"	"several_roman_."	"roman_._∅"	"._∅_∅"	"IN"	"JJ"	"JJ"	"NN"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"introduce"	"into"	"several"	"roman"	"home"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:15:04::"	"go_on"	"''"	"``"	"!"	"``_go_on"	"go_on_''"	"''_!"	"∅_``_go_on"	"``_go_on_''"	"go_on_''_!"	"''_!_∅"	"ε"	"ε"	"VB"	"NN"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"home"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"3:00:00::"	"back"	"monday"	"be"	"with"	"be_back"	"back_monday"	"monday_with"	"group_be_back"	"be_back_monday"	"back_monday_with"	"monday_with_their"	"NNP"	"VB"	"RB"	"JJ"	"NN"	"IN"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"dallas"	"be"	"back"	"home"	"monday"	"with"	"their"	"third"	"victory"	"in"	"four"	"group"	"start"	"a"	"triumph"	"over"	"the"	"group"	"but"	"their"	"visit"	"will"	"be"	"a"	"short"	"one"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:01::"	"be"	"sick"	"mother"	"in"	"mother_be"	"be_sick"	"sick_in"	"``_mother_be"	"mother_be_sick"	"be_sick_in"	"sick_in_bed"	"ε"	"NN"	"VB"	"RB"	"JJ"	"RB"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"another"	"stock"	"vaudeville"	"gag"	"mother"	"be"	"home"	"sick"	"in"	"bed"	"with"	"the"	"doctor"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:01::"	"come"	"unexpectedly"	"he"	"''"	"he_come"	"come_unexpectedly"	"unexpectedly_''"	"``_he_come"	"he_come_unexpectedly"	"come_unexpectedly_''"	"unexpectedly_''_."	"ε"	"PRP"	"VB"	"RB"	"RB"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"home"	"unexpectedly"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
