"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"	"A123"	"A124"	"A125"	"A126"	"A127"	"A128"	"A129"	"A130"	"A131"	"A132"	"A133"	"A134"	"A135"	"A136"
"2:31:04::"	"people"	"she"	"some"	"did"	"some_people"	"people_she"	"she_did"	"∅_some_people"	"some_people_she"	"people_she_did"	"she_did_."	"ε"	"DT"	"NNS"	"VB"	"PRP"	"VBD"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"people"	"believe"	"she"	"did"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:04::"	"n't"	"that"	"do"	"autistic"	"do_n't"	"n't_that"	"that_autistic"	"you_do_n't"	"do_n't_that"	"n't_that_autistic"	"that_autistic_children"	"PRP"	"VBP"	"RB"	"VB"	"IN"	"JJ"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"you"	"n't"	"believe"	"that"	"autistic"	"children"	"become"	"autistic"	"because"	"of"	"something"	"that"	"happen"	"to"	"them"	"or"	"because"	"of"	"the"	"way"	"their"	"mother"	"treat"	"them"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"in"	"that"	"not"	"our"	"not_in"	"in_that"	"that_our"	"lie_in_not_in"	"not_in_that"	"in_that_our"	"that_our_own"	"VB"	"RB"	"IN"	"VB"	"IN"	"PRP$"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"danger"	"not"	"in"	"believe"	"that"	"our"	"own"	"a-bombs"	"would"	"deter"	"russia"	"use"	"of"	"hers"	"that"	"theory"	"be"	"and"	"be"	"sound"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:04::"	"observers"	"he"	"competent"	"is"	"competent_observers"	"observers_he"	"he_is"	"but_competent_observers"	"competent_observers_he"	"observers_he_is"	"he_is_make"	"CC"	"JJ"	"NNS"	"VB"	"PRP"	"VBZ"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"but"	"observers"	"believe"	"he"	"is"	"make"	"progress"	"particularly"	"toward"	"what"	"sen._jackson"	"list"	"as"	"the"	"primary"	"need"	"a"	"clearer"	"understanding"	"of"	"where"	"our"	"vital"	"national"	"interests"	"lie"	"and"	"what"	"we"	"must"	"do"	"to"	"promote"	"them"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:04::"	"n't"	"it"	"does"	"will"	"does_n't"	"n't_it"	"it_will"	",_does_n't"	"does_n't_it"	"n't_it_will"	"it_will_close"	"ε"	"VBZ"	"RB"	"VB"	"PRP"	"MD"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"moss"	"a"	"man"	"who"	"know"	"how"	"much"	"cannery"	"help"	"the"	"county"	"does"	"n't"	"believe"	"it"	"will"	"close"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"really"	"that"	"friends"	"the"	"friends_really"	"really_that"	"that_the"	"reforming_friends_really"	"friends_really_that"	"really_that_the"	"that_the_cartoonists"	"JJ"	"NNS"	"RB"	"VB"	"IN"	"DT"	"NNS"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"further"	"do"	"our"	"friends"	"really"	"believe"	"that"	"the"	"cartoonists"	"will"	"consent"	"to"	"the"	"banishment"	"of"	"the"	"tiger"	"from"	"their"	"zoo"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"i"	"that"	"here"	"at_no_time"	"here_i"	"i_that"	"that_at_no_time"	"period_here_i"	"here_i_that"	"i_that_at_no_time"	"that_at_no_time_has"	"NN"	"RB"	"PRP"	"VB"	"WDT"	"RB"	"VBZ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"my"	"period"	"here"	"i"	"believe"	"that"	"at_no_time"	"has"	"he"	"be"	"than"	"the_most"	"popular"	"man"	"on"	"both"	"sides"	"of"	"the"	"aisle"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"he"	"communism"	"if"	"be"	"if_he"	"he_communism"	"communism_be"	",_if_he"	"if_he_communism"	"he_communism_be"	"communism_be_not_only"	"ε"	"IN"	"PRP"	"VB"	"NNP"	"VB"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"mr._philip_toynbee"	"affirm"	"at"	"one"	"point"	"that"	"if"	"he"	"share"	"anticipations"	"of"	"orwell"	"in"	"nineteen"	"eighty-four"	"if"	"he"	"believe"	"communism"	"be"	"not_only"	"evil"	"but"	"also"	"irredeemably"	"evil"	"then"	"he"	"might"	"think"	"it"	"right"	"to"	"do"	"anything"	"rather_than"	"to"	"take"	"the"	"risk"	"of"	"a"	"communist"	"world"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:03::"	")"	"a"	"vote"	"nuclear"	"vote_)"	")_a"	"a_nuclear"	"the_vote_)"	"vote_)_a"	")_a_nuclear"	"a_nuclear_war"	"DT"	"NN"	"ε"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"free"	"democrats"	"per_cent"	"the"	"vote"	"believe"	"a"	"nuclear"	"war"	"can"	"be"	"avoid"	"by"	"negotiate"	"with"	"the"	"soviet_union"	"and"	"more"	"dealings"	"with"	"the"	"communist"	"bloc"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"``"	"that"	"who"	"voting"	"who_``"	"``_that"	"that_voting"	",_who_``"	"who_``_that"	"``_that_voting"	"that_voting_be"	"ε"	"WP"	"ε"	"VB"	"IN"	"NN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"political_scientist"	"write_of"	"the"	"growth"	"of"	"voters"	"who"	"believe"	"that"	"voting"	"be"	"useless"	"because"	"politicians"	"or"	"those"	"who"	"influence"	"politicians"	"be"	"corrupt"	"selfish"	"and"	"beyond"	"popular"	"control"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	","	"that"	"walter_e._clark"	"a"	"walter_e._clark_,"	",_that"	"that_a"	",_walter_e._clark_,"	"walter_e._clark_,_that"	",_that_a"	"that_a_school"	"ε"	"NNP"	"ε"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"director"	"believe"	"that"	"a"	"school"	"with"	"children"	"live"	"full_time"	"in"	"its"	"care"	"must"	"take"	"full"	"responsibility"	"for"	"their"	"welfare"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"mr._clark"	"firmly"	"since"	"that"	"since_mr._clark"	"mr._clark_firmly"	"firmly_that"	"∅_since_mr._clark"	"since_mr._clark_firmly"	"mr._clark_firmly_that"	"firmly_that_the"	"ε"	"IN"	"NNP"	"VB"	"RB"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"mr._clark"	"believe"	"firmly"	"that"	"the"	"chewing"	"of"	"hard"	"foods"	"help"	"develop"	"healthy"	"gums"	"and"	"teeth"	"raw_vegetables"	"and"	"raw"	"whole-wheat"	"grains"	"are"	"hand_out"	"with"	"fresh"	"fruit"	"and"	"whole-wheat"	"cookies"	"at"	"snack"	"time"	"in"	"the"	"afternoons"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:03::"	"i"	"tv"	"∅"	"watchers"	"∅_i"	"i_tv"	"tv_watchers"	"∅_∅_i"	"∅_i_tv"	"i_tv_watchers"	"tv_watchers_will"	"ε"	"ε"	"PRP"	"VB"	"NN"	"NNS"	"MD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"believe"	"tv"	"watchers"	"will"	"be"	"bore"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"ortega_y_gasset"	","	"as"	"if"	"as_ortega_y_gasset"	"ortega_y_gasset_,"	",_if"	",_as_ortega_y_gasset"	"as_ortega_y_gasset_,"	"ortega_y_gasset_,_if"	",_if_the"	"ε"	"IN"	"NNP"	"VB"	"ε"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"love"	"reflect"	"the"	"of"	"man"	"as"	"ortega_y_gasset"	"believe"	"if"	"the"	"person"	"in_love"	"betray"	"decisively"	"what"	"he"	"be"	"by"	"his"	"behavior"	"in_love"	"then"	"the"	"writers"	"of"	"the"	"beat_generation"	"are"	"create"	"a"	"new"	"literary"	"genre"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"i"	","	"∅"	"therefore"	"∅_i"	"i_,"	",_therefore"	"∅_∅_i"	"∅_i_,"	"i_,_therefore"	",_therefore_,"	"ε"	"ε"	"PRP"	"VB"	"ε"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"believe"	"therefore"	"that"	"we"	"be"	"without"	"exception"	"sinners"	"by"	"nature"	"alienate"	"from"	"god"	"and"	"that"	"jesus_christ"	"the"	"son"	"of"	"god"	"come"	"to"	"earth"	"the"	"representative"	"head"	"of"	"a"	"new"	"race"	"to"	"die"	"upon"	"the"	"cross"	"and"	"pay"	"the"	"penalty"	"of"	"the"	"sin"	"of"	"the"	"world"	"and"	"that"	"he"	"who"	"thus"	"receive"	"christ"	"as"	"his"	"personal"	"saviour"	"is"	"bear"	"again"	"spiritually"	"with"	"new"	"privileges"	"appetites"	"and"	"affections"	"destine"	"to"	"live"	"and"	"grow"	"in"	"his"	"likeness"	"forever"	
"2:31:01::"	"that"	"on"	"them"	"his"	"them_that"	"that_on"	"on_his"	"to_them_that"	"them_that_on"	"that_on_his"	"on_his_name"	"TO"	"PRP"	"WDT"	"VB"	"IN"	"PRP$"	"NN"	"love"	"the"	"world"	"that"	"he"	"give"	"his"	"only"	"begotten"	"son"	"that"	"whosoever"	"believeth"	"in"	"him"	"should"	"not"	"perish"	"but"	"have"	"everlasting"	"life"	"and"	"as_many"	"as"	"receive"	"him"	"to"	"them"	"give"	"he"	"power"	"to"	"become"	"the"	"sons"	"of"	"god"	"even"	"to"	"them"	"that"	"believe"	"his"	"name"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:01::"	"who"	"on"	"those"	"his"	"those_who"	"who_on"	"on_his"	"to_those_who"	"those_who_on"	"who_on_his"	"on_his_name"	"TO"	"DT"	"WP"	"VB"	"IN"	"PRP$"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"be"	"those"	"who"	"believe"	"on"	"his"	"name"	"and"	"belong"	"to"	"him"	"that"	"he"	"give"	"his"	"peace"	"not"	"that"	"empty"	"peace"	"the"	"world"	"offer"	"but"	"a"	"deep"	"abiding"	"peace"	"which"	"nothing"	"can"	"destroy"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:04::"	"i"	"it"	"but"	"to"	"but_i"	"i_it"	"it_to"	"faulty_but_i"	"but_i_it"	"i_it_to"	"it_to_be"	"JJ"	"CC"	"PRP"	"VB"	"PRP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"of_course"	"some"	"of"	"my"	"color"	"values"	"do"	"not"	"match"	"the"	"and"	"the"	"perspective"	"be"	"faulty"	"but"	"i"	"believe"	"it"	"to"	"be"	"a"	"fair_copy"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"india"	"the"	"ancient"	"earth"	"ancient_india"	"india_the"	"the_earth"	"in_ancient_india"	"ancient_india_the"	"india_the_earth"	"the_earth_be"	"IN"	"JJ"	"NNP"	"VB"	"DT"	"NN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"tribe"	"ancient"	"india"	"believe"	"the"	"earth"	"be"	"a"	"huge"	"tea_tray"	"rest_on"	"the"	"backs"	"of"	"three"	"giant"	"elephants"	"which"	"in_turn"	"stand"	"on"	"the"	"shell"	"of"	"a"	"great"	"tortoise"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:04::"	"she"	"me"	"person"	"to"	"person_she"	"she_me"	"me_to"	"irresponsible_person_she"	"person_she_me"	"she_me_to"	"me_to_be"	"JJ"	"NN"	"PRP"	"VB"	"PRP"	"TO"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"suddenly"	"seem"	"very"	"important"	"to"	"me"	"that"	"mary_jane"	"brennan"	"should"	"know"	"the"	"truth"	"me"	"that"	"i"	"be"	"not"	"the"	"confused"	"sick"	"irresponsible"	"person"	"she"	"believe"	"me"	"to"	"be"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"many"	"-"	"∅"	"and"	"∅_many"	"many_-"	"-_and"	"∅_∅_many"	"∅_many_-"	"many_-_and"	"-_and_understandably"	"ε"	"ε"	"JJ"	"VB"	"ε"	"CC"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"believe"	"and"	"understandably"	"that"	"the"	"great"	"difference"	"between"	"the"	"constitution"	"of"	"the"	"southern_confederacy"	"and"	"the"	"federal_constitution"	"be"	"that"	"the"	"former"	"recognize"	"the"	"right"	"of"	"each"	"state"	"to"	"secede"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
