"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"
"2:39:00::"	"does"	"his"	"faulkner"	"awareness"	"faulkner_does"	"does_his"	"his_awareness"	",_faulkner_does"	"faulkner_does_his"	"does_his_awareness"	"his_awareness_of"	"ε"	"NNP"	"VBZ"	"VB"	"PRP$"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"his"	"disciples"	"boast"	"even_though"	"his"	"be"	"elsewhere"	"faulkner"	"does"	"show"	"his"	"awareness"	"of"	"the"	"change"	"order"	"of"	"the"	"south"	"quite"	"keenly"	"as"	"can"	"be"	"prove"	"by"	"a"	"quick"	"recalling"	"of"	"his"	"sartoris"	"and"	"snopes"	"families"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"first"	"that"	"must"	"every"	"must_first"	"first_that"	"that_every"	"we_must_first"	"must_first_that"	"first_that_every"	"that_every_line"	"PRP"	"MD"	"JJ"	"VB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"to"	"do"	"we"	"must"	"first"	"show"	"that"	"every"	"line"	"which"	"meet"	"g"	"in"	"a"	"point"	"p"	"meet"	"its"	"image"	"at"	"p"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:04::"	"have"	"a"	"once"	"tolerant"	"once_have"	"have_a"	"a_tolerant"	"might_once_have"	"once_have_a"	"have_a_tolerant"	"a_tolerant_attitude"	"MD"	"RB"	"VB"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"all"	"across"	"the"	"south"	"there"	"be"	"signs"	"that"	"racial"	"violence"	"is"	"find"	"less"	"among"	"whites"	"who"	"themselves"	"would"	"never"	"take_part"	"active"	"part"	"but"	"might"	"once"	"have"	"show"	"a"	"tolerant"	"attitude"	"toward"	"it"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"communists"	"no"	"the"	"gain"	"the_communists"	"communists_no"	"no_gain"	"with_the_communists"	"the_communists_no"	"communists_no_gain"	"no_gain_for"	"IN"	"DT"	"NNPS"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"but"	"with"	"the"	"months"	"move_on"	"and"	"immediate"	"confrontations"	"with"	"the"	"communists"	"show"	"no"	"gain"	"for"	"the"	"free_world"	"the"	"question"	"arise"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"to"	"determination"	"efforts"	"by"	"efforts_to"	"to_determination"	"determination_by"	"administration_efforts_to"	"efforts_to_determination"	"to_determination_by"	"determination_by_sailing"	"NN"	"NNS"	"TO"	"VB"	"NN"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"laos"	"the"	"administration"	"look_at"	"eisenhower"	"administration"	"efforts"	"to"	"show"	"determination"	"by"	"sailing"	"a"	"naval"	"fleet"	"into"	"southeast"	"asian"	"waters"	"as"	"a"	"useless"	"gesture"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:04::"	"each_year"	"an"	","	"increase"	",_each_year"	"each_year_an"	"an_increase"	"1948_,_each_year"	",_each_year_an"	"each_year_an_increase"	"an_increase_in"	"CD"	"ε"	"RB"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"his"	"sense"	"of"	"urgency"	"in_this"	"matter"	"stem"	"from"	"the"	"fact"	"that"	"cases"	"ond"	"juvenile"	"arrests"	"have"	"more_than"	"double"	"since"	"each_year"	"show"	"an"	"increase"	"in"	"offenders"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"mr._white"	"wonderfully"	"''"	"well"	"''_mr._white"	"mr._white_wonderfully"	"wonderfully_well"	"the_making_of_a_president_''_mr._white"	"''_mr._white_wonderfully"	"mr._white_wonderfully_well"	"wonderfully_well_how"	"NN"	"ε"	"NNP"	"VB"	"RB"	"RB"	"WRB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"throughout"	"the_making_of_a_president"	"show"	"wonderfully"	"well"	"how"	"the"	"pressures"	"pile_up"	"on"	"candidates"	"how"	"decisions"	"have"	"constantly"	"to"	"be"	"made"	"how"	"fatigue"	"and"	"illness"	"and"	"nervous_strain"	"wear_down"	"candidates"	"down"	"how"	"subordinates"	"play"	"key"	"roles"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"``"	"that"	","	"we"	",_``"	"``_that"	"that_we"	"say_,_``"	",_``_that"	"``_that_we"	"that_we_do"	"VB"	"ε"	"ε"	"VB"	"IN"	"PRP"	"VBP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"hesperus"	"and"	"lucifer"	"jack"	"show"	"that"	"we"	"do"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"has"	"its"	"russia"	"intentions"	"russia_has"	"has_its"	"its_intentions"	"∅_russia_has"	"russia_has_its"	"has_its_intentions"	"its_intentions_by"	"ε"	"NNP"	"VBZ"	"VB"	"PRP$"	"NNS"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"has"	"show"	"its"	"intentions"	"by"	"explode"	"bombs"	"in"	"peace"	"time"	"to"	"try"	"to"	"frighten"	"the"	"world"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"to"	"improvement"	"have"	"someplace"	"have_to"	"to_improvement"	"improvement_someplace"	"will_have_to"	"have_to_improvement"	"to_improvement_someplace"	"improvement_someplace_."	"MD"	"VB"	"VB"	"VB"	"NN"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"obviously"	"if"	"this"	"club"	"is"	"going_to"	"move"	"from"	"second"	"first"	"in"	"the"	"american_league"	"it"	"will"	"have"	"to"	"show"	"improvement"	"someplace"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"to"	"substantial"	"take"	"success"	"take_to"	"to_substantial"	"substantial_success"	"will_take_to"	"take_to_substantial"	"to_substantial_success"	"substantial_success_in_this"	"MD"	"VB"	"VB"	"VB"	"JJ"	"NN"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"how"	"long"	"will"	"take"	"to"	"show"	"substantial"	"success"	"in_this"	"effort"	"will"	"vary"	"greatly"	"from"	"country"	"to"	"country"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:04::"	"has"	"little"	"leadership"	"appreciation"	"leadership_has"	"has_little"	"little_appreciation"	"democratic_leadership_has"	"leadership_has_little"	"has_little_appreciation"	"little_appreciation_of"	"JJ"	"NN"	"VBZ"	"VB"	"JJ"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"and_then"	"there"	"is"	"st._louis"	"county"	"the"	"democratic"	"leadership"	"has"	"show"	"little"	"appreciation"	"of"	"the"	"need"	"for"	"sound"	"zoning"	"of"	"the"	"important"	"relationship"	"between"	"proper"	"land"	"use"	"and"	"economic"	"growth"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:04::"	","	"palmer"	"1810"	"in"	"1810_,"	",_palmer"	"palmer_in"	",_1810_,"	"1810_,_palmer"	",_palmer_in"	"palmer_in_a"	"ε"	"CD"	"ε"	"VB"	"NNP"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"an"	"advertisement"	"in"	"the"	"newburyport_herald"	"december"	"palmer"	"in"	"a"	"new"	"light"	"as"	"an"	"expert"	"on"	"chain"	"bridges"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	")"	"promise"	"knight_dream-miss_reed"	"and"	"knight_dream-miss_reed_)"	")_promise"	"promise_and"	"(_knight_dream-miss_reed_)"	"knight_dream-miss_reed_)_promise"	")_promise_and"	"promise_and_does"	"ε"	"NNP"	"ε"	"VB"	"NN"	"CC"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"mrs._freight"	"show"	"promise"	"and"	"does"	"it"	"in"	"good"	"form"	"and"	"her"	"best"	"time"	"be"	"about"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:04::"	"total"	":"	"ten-month"	"∅"	"ten-month_total"	"total_:"	":_∅"	"the_ten-month_total"	"ten-month_total_:"	"total_:_∅"	":_∅_∅"	"DT"	"JJ"	"JJ"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"breakdown"	"the"	"ten-month"	"total"	"show"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:00::"	"kennan"	","	"as"	"the"	"as_kennan"	"kennan_,"	",_the"	"∅_as_kennan"	"as_kennan_,"	"kennan_,_the"	",_the_judgment"	"ε"	"IN"	"NNP"	"VB"	"ε"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"kennan"	"show"	"the"	"judgment"	"of"	"the"	"allied"	"governments"	"about"	"what"	"was"	"happen"	"in"	"russia"	"was"	"warp"	"by"	"the"	"obsession"	"of"	"defeat"	"germany"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:03::"	"action"	"what"	"'s"	"free_enterprise"	"'s_action"	"action_what"	"what_free_enterprise"	"board_'s_action"	"'s_action_what"	"action_what_free_enterprise"	"what_free_enterprise_be"	"NN"	"POS"	"NN"	"VB"	"WP"	"NN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"action"	"show"	"what"	"free_enterprise"	"be"	"up"	"against"	"in"	"our"	"complex"	"maze"	"of"	"regulatory"	"laws"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:36:00::"	"are"	"below"	","	"."	",_are"	"are_below"	"below_."	"year_,_are"	",_are_below"	"are_below_."	"below_._∅"	"NN"	"ε"	"VB"	"VB"	"RB"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"adjustments"	"need"	"to"	"establish"	"a"	"uniform"	"and"	"coordinated"	"fiscal-tax"	"collection"	"year"	"throughout"	"rhode_island"	"base"	"on"	"a"	"july_1"	"june"	"year"	"are"	"show"	"below"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:36:00::"	"as"	"earlier"	"∅"	"in"	"∅_as"	"as_earlier"	"earlier_in"	"∅_∅_as"	"∅_as_earlier"	"as_earlier_in"	"earlier_in_table"	"ε"	"ε"	"IN"	"VB"	"RBR"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"show"	"earlier"	"in"	"table"	"the"	"several"	"cities"	"and"	"towns"	"use"	"widely"	"varied"	"fiscal"	"and"	"tax_collection"	"calendars"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:04::"	"organization"	"an"	"the"	"affinity"	"the_organization"	"organization_an"	"an_affinity"	"does_the_organization"	"the_organization_an"	"organization_an_affinity"	"an_affinity_for"	"VBZ"	"DT"	"NN"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"does"	"organization"	"show"	"an"	"affinity"	"for"	"a"	"foreign"	"government"	"political_party"	"or"	"personality"	"in_opposition"	"or"	"preference"	"to"	"the"	"american"	"system"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:36:00::"	"6"	"typical"	"-"	"arrangements"	"-_6"	"6_typical"	"typical_arrangements"	"1_-_6"	"-_6_typical"	"6_typical_arrangements"	"typical_arrangements_of"	"CD"	"ε"	"CD"	"VB"	"JJ"	"NNS"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"figs."	"typical"	"arrangements"	"of"	"track"	"and"	"signals"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:36:00::"	"as"	"in"	"''"	"fig."	"''_as"	"as_in"	"in_fig."	"a_''_as"	"''_as_in"	"as_in_fig."	"in_fig._7"	"DT"	"ε"	"IN"	"VB"	"IN"	"NN"	"CD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"drill"	"no."	"holes"	"in"	"the"	"upper"	"a"	"as"	"show"	"in"	"fig."	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:36:00::"	"shape"	"in"	"tapered"	"figs"	"tapered_shape"	"shape_in"	"in_figs"	"the_tapered_shape"	"tapered_shape_in"	"shape_in_figs"	"in_figs_.6"	"DT"	"JJ"	"NN"	"VB"	"IN"	"NNS"	"CD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"to"	"each"	"tappet"	"except"	"and"	"solder"	"a"	"f"	"piece"	"of"	"and"	"file"	"to"	"the"	"tapered"	"shape"	"show"	"in"	"figs"	"and"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:02::"	"be"	"without"	"can"	"editing"	"can_be"	"be_without"	"without_editing"	"it_can_be"	"can_be_without"	"be_without_editing"	"without_editing_."	"PRP"	"MD"	"VB"	"VB"	"IN"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"and"	"when"	"they"	"sell"	"it"	"to"	"in"	"a_couple_of"	"years"	"it"	"can"	"be"	"show"	"without"	"editing"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
