"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"	"A122"
"2:30:03::"	"girls"	"to"	"the"	"belly_dancing"	"the_girls"	"girls_to"	"to_belly_dancing"	"as_the_girls"	"the_girls_to"	"girls_to_belly_dancing"	"to_belly_dancing_from"	"IN"	"DT"	"NNS"	"VB"	"VB"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"girls"	"come"	"to"	"belly_dancing"	"from"	"this"	"and"	"origins"	"the"	"melting_pot"	"has"	"never"	"bubble"	"more"	"intriguingly"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"also"	"a"	"there"	"brief"	"there_also"	"also_a"	"a_brief"	"∅_there_also"	"there_also_a"	"also_a_brief"	"a_brief_contretemps"	"ε"	"EX"	"RB"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"also"	"come"	"a"	"brief"	"contretemps"	"with"	"the"	"sound"	"mixers"	"who"	"make"	"the"	"mistake"	"of"	"being"	"overhear"	"during"	"a"	"quiet"	"moment"	"near"	"the"	"conclusion"	"of"	"do_it_again"	"and"	"she"	"make"	"the"	"tart"	"observation"	"that"	"i"	"never"	"see"	"so_much"	"move"	"about"	"in"	"an"	"audience"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"have"	"a"	"they"	"long"	"they_have"	"have_a"	"a_long"	"people_they_have"	"they_have_a"	"have_a_long"	"a_long_way"	"NNS"	"PRP"	"VBP"	"VB"	"DT"	"JJ"	"NN"	"local"	"musicians"	"at_this_place"	"in"	"the"	"program"	"serve"	"a"	"triple"	"purpose"	"it"	"save"	"the"	"top"	"flight"	"jazz"	"men"	"from"	"being"	"waste"	"in_this"	"unenviable"	"spot"	"when"	"the"	"audience"	"be"	"cold"	"restless"	"and"	"in"	"flux"	"it"	"prevent"	"late-comers"	"from"	"miss"	"some"	"of"	"the"	"people"	"they"	"come"	"a"	"long"	"way"	"to"	"hear"	"and"	"it"	"give"	"the"	"resident"	"musicians"	"a"	"chance"	"to"	"perform"	"before"	"the"	"famous"	"newport"	"audience"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:00::"	"who"	"to"	"thousands"	"newport"	"thousands_who"	"who_to"	"to_newport"	"a_couple_of_thousands_who"	"thousands_who_to"	"who_to_newport"	"to_newport_to"	"JJ"	"NNS"	"WP"	"VB"	"VB"	"NNP"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"very"	"casual"	"pleasant"	"program"	"one"	"of"	"those"	"easy-going"	"things"	"that"	"make"	"newport"	"afternoon"	"programs"	"such"	"a"	"relaxing"	"delight"	"was"	"hold"	"again"	"under"	"sunny"	"skies"	"hot"	"sun"	"and"	"a"	"fresh_breeze"	"for"	"an"	"audience"	"of"	"a_couple_of"	"thousands"	"who"	"come"	"to"	"newport"	"to"	"hear"	"music"	"rather_than"	"go"	"to"	"the"	"beach"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"not"	"as"	"does"	"quickly"	"does_not"	"not_as"	"as_quickly"	"security_does_not"	"does_not_as"	"not_as_quickly"	"as_quickly_or"	"NN"	"VBZ"	"RB"	"VB"	"IN"	"RB"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"to"	"appreciate"	"the"	"nature"	"of"	"the"	"gamble"	"it"	"should"	"be"	"realize"	"that"	"while"	"teaching"	"be"	"almost"	"a"	"public"	"symbol"	"of"	"security"	"that"	"security"	"does"	"not"	"come"	"as"	"quickly"	"or"	"as"	"automatically"	"as"	"it"	"does"	"in"	"an"	"elementary_school"	"system"	"or"	"in"	"the"	"civil_service"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:04::"	","	"from"	"century"	"men"	"century_,"	",_from"	"from_men"	"nineteenth_century_,"	"century_,_from"	",_from_men"	"from_men_and"	"JJ"	"NN"	"ε"	"VB"	"VB"	"NNS"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"significantly"	"the"	"initiation"	"and"	"leadership"	"of"	"a"	"major"	"proportion"	"of"	"the"	"especially"	"those"	"in"	"the"	"first_half"	"of"	"the"	"nineteenth"	"century"	"come"	"from"	"men"	"and"	"women"	"of"	"new_england"	"birth"	"or"	"parentage"	"and"	"from"	"either"	"trinitarian"	"or"	"unitarian_congregationalism"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"impulse"	"to"	"marked"	"the"	"marked_impulse"	"impulse_to"	"to_the"	"a_marked_impulse"	"marked_impulse_to"	"impulse_to_the"	"to_the_anti-slavery"	"DT"	"JJ"	"NN"	"VB"	"VB"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"impulse"	"come"	"to"	"the"	"anti-slavery"	"movement"	"through"	"the"	"finney"	"revivals"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:13::"	"which"	"through"	","	"your"	",_which"	"which_through"	"through_your"	"attitude_,_which"	",_which_through"	"which_through_your"	"through_your_voice"	"NN"	"ε"	"WDT"	"VB"	"VB"	"PRP$"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"your"	"aids"	"be"	"attitude"	"which"	"come"	"through"	"your"	"voice"	"your"	"hands"	"and"	"legs"	"voice"	"to"	"encourage"	"discourage"	"or"	"whatever"	"the"	"need"	"may"	"be"	"hands"	"to"	"guide"	"or"	"restrain"	"legs"	"to"	"produce"	"motion"	"and"	"rate"	"of"	"speed"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:00::"	"calhoun"	"run"	"and"	"from"	"and_calhoun"	"calhoun_run"	"run_from"	"durkin_and_calhoun"	"and_calhoun_run"	"calhoun_run_from"	"run_from_the"	"NNP"	"CC"	"NNP"	"VB"	"VB"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"durkin"	"calhoun"	"come"	"run"	"from"	"the"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"has"	"hard"	","	"."	",_has"	"has_hard"	"hard_."	"turnpikes_,_has"	",_has_hard"	"has_hard_."	"hard_._∅"	"NNS"	"ε"	"VBZ"	"VB"	"JJ"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"success"	"for"	"many"	"has"	"come"	"hard"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"firms"	"to"	"foreign"	"the"	"foreign_firms"	"firms_to"	"to_the"	"more_foreign_firms"	"foreign_firms_to"	"firms_to_the"	"to_the_u._s."	"RBR"	"JJ"	"NNS"	"VB"	"VB"	"DT"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"hodges"	"predict"	"i"	"think"	"we"	"will"	"more"	"foreign"	"firms"	"come"	"to"	"the"	"u._s."	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"finally"	"."	"they"	"∅"	"they_finally"	"finally_."	"._∅"	"when_they_finally"	"they_finally_."	"finally_._∅"	"._∅_∅"	"WRB"	"PRP"	"RB"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"be"	"a"	"when"	"they"	"finally"	"come"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:00::"	"to"	"at"	"line"	"us"	"line_to"	"to_at"	"at_us"	"long_line_to"	"line_to_at"	"to_at_us"	"at_us_,"	"JJ"	"NN"	"TO"	"VB"	"IN"	"PRP"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"they"	"pour"	"through"	"the"	"opening"	"in"	"the"	"then"	"spread_out"	"in"	"a"	"long"	"line"	"to"	"come"	"at"	"us"	"brandish"	"their"	"lances"	"and"	"fill"	"the"	"morning"	"with"	"their"	"spine-chilling"	"scalp"	"cry"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:00::"	","	"by"	"cat"	"the"	"cat_,"	",_by"	"by_the"	"podger_cat_,"	"cat_,_by"	",_by_the"	"by_the_hammock"	"NNP"	"NN"	"ε"	"VB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"alacrity"	"the"	"cat"	"come"	"by"	"the"	"hammock"	"rub"	"her"	"back"	"briefly"	"against"	"it"	"and_then"	"sure"	"of"	"a"	"welcome"	"hop"	"up"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	","	"to"	"1886"	"portland"	"1886_,"	",_to"	"to_portland"	",_1886_,"	"1886_,_to"	",_to_portland"	"to_portland_in"	"ε"	"CD"	"ε"	"VB"	"VB"	"NNP"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"mr._brett"	"be_born"	"in"	"brooklyn"	"n._y."	"dec."	"to"	"portland"	"in"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"and"	"to"	","	"portland"	",_and"	"and_to"	"to_portland"	"new_york_,_and"	",_and_to"	"and_to_portland"	"to_portland_in"	"NN"	"ε"	"CC"	"VB"	"VB"	"NNP"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"mr._brooks"	"was"	"bear"	"new_york"	"and"	"come"	"to"	"portland"	"in"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"delegation"	"to"	"united_states"	"oslo"	"united_states_delegation"	"delegation_to"	"to_oslo"	"the_united_states_delegation"	"united_states_delegation_to"	"delegation_to_oslo"	"to_oslo_in"	"DT"	"NN"	"NN"	"VB"	"VB"	"NNP"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"impression"	"has"	"nevertheless"	"been"	"give"	"during"	"these"	"three"	"days"	"mr._rusk"	"personal"	"popularity"	"that"	"the"	"united_states"	"delegation"	"come"	"to"	"oslo"	"in"	"a"	"somewhat"	"tentative"	"and"	"exploratory"	"frame_of_mind"	"more"	"ready_to"	"listen"	"and"	"learn"	"than"	"to"	"enunciate"	"firm"	"policy"	"on"	"a"	"global"	"scale"	"with"	"detailed"	"application"	"to"	"individual"	"danger"	"spots"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:04::"	"to"	"."	"months"	"∅"	"months_to"	"to_."	"._∅"	"the_months_to"	"months_to_."	"to_._∅"	"._∅_∅"	"DT"	"NNS"	"TO"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"this"	"increase"	"in"	"the"	"threshold"	"as"	"the"	"conventional"	"forces"	"strengthen"	"is"	"call"	"will"	"prove"	"of"	"the"	"alliance"	"most"	"difficult"	"problems"	"in"	"the"	"months"	"to"	"come"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"moment"	"in"	"such"	"the"	"such_moment"	"moment_in"	"in_the"	"one_such_moment"	"such_moment_in"	"moment_in_the"	"in_the_breathtaking"	"CD"	"JJ"	"NN"	"VB"	"VB"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"one"	"moment"	"come"	"in"	"the"	"breathtaking"	"way"	"miss_pons"	"sing"	"the"	"cadenza"	"to"	"meyerbeer"	"shadow_song"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:04::"	"who"	"to"	"woman"	"denver"	"woman_who"	"who_to"	"to_denver"	"gray-haired_woman_who"	"woman_who_to"	"who_to_denver"	"to_denver_three"	"JJ"	"NN"	"WP"	"VB"	"VB"	"NNP"	"CD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"pert"	"woman"	"who"	"come"	"to"	"denver"	"three"	"years"	"ago"	"from"	"buffalo"	"n._y."	"be"	"a"	"civilian"	"with"	"the"	"army"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:04::"	"power"	"from"	"this"	"."	"this_power"	"power_from"	"from_."	"where_this_power"	"this_power_from"	"power_from_."	"from_._∅"	"WRB"	"DT"	"NN"	"VB"	"VB"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"now"	"let"	"us"	"where"	"this"	"power"	"come"	"from"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:01::"	"then"	"the"	"∅"	"scientific"	"∅_then"	"then_the"	"the_scientific"	"∅_∅_then"	"∅_then_the"	"then_the_scientific"	"the_scientific_revolution"	"ε"	"ε"	"RB"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"come"	"the"	"scientific"	"revolution"	"in"	"the"	"late"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:00::"	"bombs"	"whispering"	"the"	"and"	"the_bombs"	"bombs_whispering"	"whispering_and"	"and_the_bombs"	"the_bombs_whispering"	"bombs_whispering_and"	"whispering_and_wailing"	"CC"	"DT"	"NNS"	"VB"	"NN"	"CC"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"unsinkable"	"slow"	"and"	"stop"	"hundreds"	"of"	"brilliant"	"white"	"flares"	"sway"	"eerily"	"down"	"from"	"the"	"black"	"the"	"air_raid"	"sirens"	"ashore"	"rise"	"in"	"a"	"keening"	"shriek"	"the"	"anti-aircraft"	"guns"	"coughed"	"and"	"chattered"	"and"	"above"	"it"	"motors"	"roar"	"and"	"the"	"bombs"	"come"	"whispering"	"and"	"wailing"	"and"	"crash"	"down"	"among"	"the"	"ships"	"at"	"anchor"	"at"	"bari"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:38:00::"	"had"	"from"	"they"	"airports"	"they_had"	"had_from"	"from_airports"	"∅_they_had"	"they_had_from"	"had_from_airports"	"from_airports_in"	"ε"	"PRP"	"VBD"	"VB"	"VB"	"NNS"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"had"	"come"	"from"	"airports"	"in"	"the_balkans"	"these"	"hundred-odd"	"junkers"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
