"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"
"2:32:03::"	"as"	"bishop"	"interpret"	"."	"interpret_as"	"as_bishop"	"bishop_."	"previously_interpret_as"	"interpret_as_bishop"	"as_bishop_."	"bishop_._∅"	"RB"	"VB"	"IN"	"VB"	"NN"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"the"	"second"	"and"	"third"	"chapters"	"of"	"revelation"	"the"	"new"	"version"	"retain"	"however"	"the"	"old"	"angel"	"of"	"the"	"church"	"which"	"biblical"	"scholars"	"have"	"previously"	"interpret"	"as"	"mean"	"bishop"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	"schedule"	"there"	"travel"	"be"	"travel_schedule"	"schedule_there"	"there_be"	"the_travel_schedule"	"travel_schedule_there"	"schedule_there_be"	"there_be_only"	"DT"	"NN"	"NN"	"VB"	"EX"	"VB"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"the"	"wedding_party"	"last"	"and"	"the"	"travel"	"schedule"	"mean"	"there"	"be"	"only"	"a_few"	"hours"	"before"	"resume"	"the"	"trip"	"or"	"make"	"an"	"early"	"start"	"the"	"husband"	"may"	"forestall"	"tensions"	"and"	"uncertainties"	"by"	"confide"	"to"	"his"	"bride"	"that"	"lie"	"in"	"each"	"arms"	"will"	"be"	"bliss"	"enough"	"for"	"these"	"few"	"hours"	
"2:32:01::"	"had"	"to"	"be"	"shut_up"	"be_had"	"had_to"	"to_shut_up"	"it_be_had"	"be_had_to"	"had_to_shut_up"	"to_shut_up_him"	"PRP"	"VB"	"VBN"	"VB"	"TO"	"VB"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"whoever"	"be"	"had"	"mean"	"to"	"shut_up"	"him"	"up"	"in"	"here"	"had"	"follow"	"him"	"and"	"wait"	"till"	"the"	"courthouse"	"and"	"square"	"be"	"deserted"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"i"	"''"	"``"	","	"``_i"	"i_''"	"''_,"	"∅_``_i"	"``_i_''"	"i_''_,"	"''_,_i"	"ε"	"ε"	"PRP"	"VB"	"ε"	"ε"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"mean"	"i"	"go_on"	"ruthlessly"	"when"	"he"	"not"	"talk_about"	"you"	"or"	"himself"	"or"	"the"	"wonders"	"of"	"love"	"be"	"he"	"interesting"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	","	"a"	"fusion"	"fission"	"fusion_,"	",_a"	"a_fission"	"half_fusion_,"	"fusion_,_a"	",_a_fission"	"a_fission_yield"	"NN"	"NN"	"ε"	"VB"	"DT"	"NN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"the"	"new"	"soviet"	"series"	"has"	"follow"	"the"	"general"	"pattern"	"of"	"previous"	"tests"	"the"	"shots"	"be"	"roughly"	"half"	"fission"	"and"	"half"	"fusion"	"mean"	"a"	"fission"	"yield"	"of"	"to"	"megatons"	"thus_far"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"they"	"."	"what"	"∅"	"what_they"	"they_."	"._∅"	"exactly_what_they"	"what_they_."	"they_._∅"	"._∅_∅"	"RB"	"WP"	"PRP"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"when"	"they"	"say"	"that"	"under"	"no"	"circumstances"	"would"	"it"	"ever"	"be"	"right"	"to"	"permit"	"the"	"termination"	"of"	"the"	"human_race"	"by"	"human_action"	"there"	"could"	"not"	"be"	"any"	"proportionate"	"grave"	"reason"	"to"	"justify"	"such"	"a"	"thing"	"they"	"know"	"exactly"	"what"	"they"	"mean"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"i"	","	"∅"	"however"	"∅_i"	"i_,"	",_however"	"∅_∅_i"	"∅_i_,"	"i_,_however"	",_however_,"	"ε"	"ε"	"PRP"	"VB"	"ε"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"mean"	"however"	"that"	"the"	"moral"	"theologian"	"know"	"what"	"he"	"mean"	"by"	"permit"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"he"	"by"	"what"	"``"	"what_he"	"he_by"	"by_``"	"know_what_he"	"what_he_by"	"he_by_``"	"by_``_permit"	"VB"	"WP"	"PRP"	"VB"	"IN"	"ε"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"mean"	"however"	"that"	"the"	"theologian"	"know"	"what"	"he"	"mean"	"by"	"permit"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	"n't"	"that"	"does"	"1961"	"does_n't"	"n't_that"	"that_1961"	"year_does_n't"	"does_n't_that"	"n't_that_1961"	"that_1961_did"	"NN"	"VBZ"	"RB"	"VB"	"IN"	"CD"	"VBD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"fact"	"that"	"the"	"deerstalker"	"and"	"the"	"jet"	"the"	"only"	"completely"	"new"	"designs"	"this"	"year"	"does"	"n't"	"mean"	"that"	"did"	"n't"	"see"	"changes"	"in"	"models"	"actions"	"and"	"calibers"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:03::"	"bible"	"as"	"the"	"my"	"the_bible"	"bible_as"	"as_my"	"what_the_bible"	"the_bible_as"	"bible_as_my"	"as_my_daily"	"WP"	"DT"	"NNP"	"VB"	"IN"	"PRP$"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"to"	"state"	"what"	"the"	"bible"	"mean"	"as"	"my"	"daily"	"spiritual"	"food"	"be"	"as"	"intimate"	"and"	"difficult"	"as"	"to"	"formulate"	"the"	"reasons"	"for"	"love"	"my"	"nearest"	"and"	"dearest"	"relatives"	"and"	"friends"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"i"	"that"	"``"	"you"	"``_i"	"i_that"	"that_you"	"∅_``_i"	"``_i_that"	"i_that_you"	"that_you_have"	"ε"	"ε"	"PRP"	"VB"	"IN"	"PRP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"mean"	"that"	"you"	"have"	"a"	"nice"	"singing_voice"	"dear"	"the"	"lady"	"amend"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"was"	"to"	"what"	"be"	"what_was"	"was_to"	"to_be"	"turn_on_what_was"	"what_was_to"	"was_to_be"	"to_be_charm"	"VB"	"WP"	"VBD"	"VB"	"TO"	"VB"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"harro"	"girl-san"	"he"	"say"	"turn_on"	"was"	"mean"	"to"	"be"	"charm"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"not"	"that"	"did"	"eisenhower_republicanism"	"did_not"	"not_that"	"that_eisenhower_republicanism"	"election_did_not"	"did_not_that"	"not_that_eisenhower_republicanism"	"that_eisenhower_republicanism_be"	"NN"	"VBD"	"RB"	"VB"	"IN"	"NNP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"mitchell"	"say"	"the"	"closeness"	"of"	"the"	"outcome"	"last"	"fall"	"presidential"	"election"	"did"	"not"	"mean"	"that"	"eisenhower_republicanism"	"be"	"a"	"dead"	"issue"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	")"	"that"	"skybolt"	"it"	"skybolt_)"	")_that"	"that_it"	"airborne_skybolt_)"	"skybolt_)_that"	")_that_it"	"that_it_will"	"JJ"	"NN"	"ε"	"VB"	"IN"	"PRP"	"MD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"survivability"	"of"	"our"	"strategic"	"forces"	"polaris"	"mobile"	"and"	"hardened"	"minuteman"	"atlas"	"and"	"titan"	"and"	"airborne"	"skybolt"	"mean"	"that"	"it"	"will"	"take"	"some"	"time"	"perhaps"	"weeks"	"to"	"destroy"	"a"	"strategic"	"force"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	"would"	"an"	"fee"	"expense"	"fee_would"	"would_an"	"an_expense"	"license_fee_would"	"fee_would_an"	"would_an_expense"	"an_expense_of"	"NN"	"NN"	"MD"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"for"	"hotels"	"with"	"rooms"	"the"	"license"	"fee"	"would"	"mean"	"an"	"expense"	"of"	"a"	"year"	"goodis"	"say"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:31:00::"	"n't"	"to"	"had"	","	"had_n't"	"n't_to"	"to_,"	"really_had_n't"	"had_n't_to"	"n't_to_,"	"to_,_he"	"RB"	"VBD"	"RB"	"VB"	"TO"	"ε"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"had"	"n't"	"mean"	"to"	"he"	"assure"	"her"	"but"	"it"	"be"	"plain"	"to"	"her"	"that"	"the"	"importance"	"of"	"these"	"small"	"things"	"be"	"lost"	"on"	"mr._robards"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:03::"	"this"	":"	","	"∅"	",_this"	"this_:"	":_∅"	"communese_,_this"	",_this_:"	"this_:_∅"	":_∅_∅"	"NNP"	"ε"	"DT"	"VB"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"now"	"to"	"translate"	"from"	"communese"	"this"	"mean"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	"would"	"the"	"which"	"end"	"which_would"	"would_the"	"the_end"	"war_which_would"	"which_would_the"	"would_the_end"	"the_end_of"	"NN"	"WDT"	"MD"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"let"	"us"	"prepare_for"	"peace"	"instead"	"for"	"a"	"war"	"which"	"would"	"mean"	"the"	"end"	"of"	"civilization"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:03::"	"socialism"	"government"	"overt"	"ownership"	"overt_socialism"	"socialism_government"	"government_ownership"	"∅_overt_socialism"	"overt_socialism_government"	"socialism_government_ownership"	"government_ownership_and"	"ε"	"JJ"	"NN"	"VB"	"NN"	"NN"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"socialism"	"mean"	"government"	"ownership"	"and"	"management"	"of"	"a"	"nation"	"main"	"industries"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:01::"	"was"	"in"	"what"	"each"	"what_was"	"was_in"	"in_each"	"exactly_what_was"	"what_was_in"	"was_in_each"	"in_each_individual"	"RB"	"WP"	"VBD"	"VB"	"IN"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"be"	"difficult"	"tabulate"	"exactly"	"what"	"was"	"mean"	"in"	"each"	"individual"	"situation"	"but"	"the"	"conclusion"	"may"	"be"	"drawn"	"that"	"towns"	"do"	"not"	"assess"	"movable"	"personal_property"	"and"	"of"	"the"	"remainder"	"only"	"certain"	"types"	"are"	"value"	"for"	"tax"	"purposes"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:42:00::"	"which"	"good_luck"	","	"all"	",_which"	"which_good_luck"	"good_luck_all"	"again_,_which"	",_which_good_luck"	"which_good_luck_all"	"good_luck_all_around"	"RB"	"ε"	"WDT"	"VB"	"NN"	"RB"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"din"	"be"	"successful"	"too"	"for"	"just"	"before"	"the"	"moon"	"disappear"	"the"	"toad"	"had"	"begin"	"to"	"spit_out"	"it"	"out"	"again"	"which"	"mean"	"good_luck"	"all"	"around"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:03::"	"name"	"one"	"the"	"who"	"the_name"	"name_one"	"one_who"	"-_the_name"	"the_name_one"	"name_one_who"	"one_who_have"	"ε"	"DT"	"NN"	"VB"	"NN"	"WP"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"name"	"mean"	"one"	"who"	"have"	"a"	"boun"	"a"	"celebration"	"and"	"be"	"therefore"	"lucky"	"be"	"born"	"in"	"location"	"the"	"border"	"of"	"paradise"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:03::"	"which"	"``"	","	"peaceful"	",_which"	"which_``"	"``_peaceful"	"location_,_which"	",_which_``"	"which_``_peaceful"	"``_peaceful_''"	"NNP"	"ε"	"WDT"	"VB"	"ε"	"JJ"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"the"	"village"	"location"	"which"	"mean"	"peaceful"	"we"	"have"	"a"	"baci"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:32:03::"	"which"	"``"	","	"garden"	",_which"	"which_``"	"``_garden"	"location_,_which"	",_which_``"	"which_``_garden"	"``_garden_of"	"NNP"	"ε"	"WDT"	"VB"	"ε"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"ireland"	"location"	"near"	"the"	"location"	"there"	"be"	"a"	"quiet"	"suburb"	"by"	"the"	"name"	"of"	"location"	"which"	"mean"	"garden"	"of"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
