"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"	"A111"	"A112"	"A113"	"A114"	"A115"	"A116"	"A117"	"A118"	"A119"	"A120"	"A121"
"1:11:00::"	"substantial"	"is"	"a"	"estimate"	"a_substantial"	"substantial_is"	"is_estimate"	"∅_a_substantial"	"a_substantial_is"	"substantial_is_estimate"	"is_estimate_in"	"ε"	"DT"	"JJ"	"NN"	"VBZ"	"VB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"substantial"	"increase"	"is"	"estimate"	"in"	"the"	"cost"	"of"	"operate"	"additional"	"communication_system"	"in"	"the"	"air"	"defense_program"	"as_well"	"as"	"in"	"all"	"program"	"where"	"speed"	"and"	"security"	"of"	"communication"	"be"	"essential"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"factor"	"operating_cost"	"other"	"include"	"other_factor"	"factor_operating_cost"	"operating_cost_include"	"∅_other_factor"	"other_factor_operating_cost"	"factor_operating_cost_include"	"operating_cost_include_the"	"ε"	"JJ"	"NN"	"VB"	"NN"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"factor"	"increase"	"operating_cost"	"include"	"the"	"higher"	"unit_cost"	"of"	"each"	"flying"	"hour"	"up"	"in"	"two"	"year"	"and"	"of"	"each"	"steam"	"hour"	"up"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:02::"	"to"	"the"	","	"unadjusted"	",_to"	"to_the"	"the_unadjusted"	"first_,_to"	",_to_the"	"to_the_unadjusted"	"the_unadjusted_allotment"	"RB"	"ε"	"TO"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"funds"	"recoup"	"by"	"reduction"	"in"	"item"	"are"	"use"	"first"	"to"	"increase"	"the"	"unadjusted"	"allotment"	"to"	"the"	"specified"	"minimum"	"in"	"those"	"state"	"where"	"the"	"unadjusted"	"allotment"	"be"	"less"	"than"	"the"	"minimum"	"allotment"	"item"	"above"	"and"	"second"	"to"	"increase"	"uniformly"	"the"	"allotment"	"to"	"those"	"state"	"whose"	"allotment"	"be"	"below"	"their"	"maximum"	"with"	"adjustment"	"to"	"prevent"	"the"	"allotment"	"of"	"any"	"state"	"from"	"thereby"	"exceed"	"its"	"maximum"	
"2:30:02::"	"to"	"uniformly"	","	"the"	",_to"	"to_uniformly"	"uniformly_the"	"second_,_to"	",_to_uniformly"	"to_uniformly_the"	"uniformly_the_allotment"	"RB"	"ε"	"TO"	"VB"	"RB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"funds"	"recoup"	"by"	"reduction"	"in"	"item"	"above"	"are"	"use"	"first"	"to"	"increase"	"the"	"unadjusted"	"allotment"	"to"	"the"	"specified"	"minimum"	"in"	"those"	"state"	"where"	"the"	"unadjusted"	"allotment"	"be"	"less"	"than"	"minimum"	"allotment"	"item"	"above"	"and"	"second"	"to"	"uniformly"	"the"	"allotment"	"to"	"those"	"state"	"whose"	"allotment"	"be"	"below"	"their"	"maximum"	"with"	"adjustment"	"to"	"prevent"	"the"	"allotment"	"of"	"any"	"state"	"from"	"thereby"	"exceed"	"its"	"maximum"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:02::"	"by"	"the"	"policy"	"power"	"policy_by"	"by_the"	"the_power"	"democratize_policy_by"	"policy_by_the"	"by_the_power"	"the_power_of"	"VB"	"NN"	"IN"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"municipal"	"system"	"we"	"tend"	"to"	"view"	"what"	"called"	"positivism"	"fundamentally"	"a"	"movement"	"to"	"democratize"	"policy"	"by"	"increase"	"the"	"power"	"of"	"parliament"	"the"	"elected"	"representative"	"at"	"the"	"expense"	"of"	"the"	"more"	"conservative"	"judiciary"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"an"	"is"	"such"	"manifestly"	"such_an"	"an_is"	"is_manifestly"	"if_such_an"	"such_an_is"	"an_is_manifestly"	"is_manifestly_``"	"IN"	"JJ"	"DT"	"NN"	"VBZ"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"for"	"such"	"an"	"industry"	"it"	"be"	"only"	"safe"	"raise"	"its"	"price"	"if"	"such"	"an"	"increase"	"is"	"manifestly"	"justify"	"by"	"rising"	"cost"	"due_to"	"rising"	"wage"	"etc"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"wage"	","	"basic"	"and"	"basic_wage"	"wage_,"	",_and"	"a_basic_wage"	"basic_wage_,"	"wage_,_and"	",_and_the"	"DT"	"JJ"	"NN"	"NN"	"ε"	"CC"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"whether"	"or"	"not"	"be"	"in"	"the"	"industry"	"interest"	"to"	"allow"	"the"	"basic"	"wage"	"rate"	"to"	"rise"	"obviously"	"depend_upon"	"extent"	"to"	"which"	"the"	"public"	"limit"	"price"	"rise"	"in"	"response"	"to"	"a"	"basic"	"wage"	"increase"	"and"	"the"	"relation"	"of"	"this"	"response"	"to"	"the"	"increase"	"in"	"cost"	"accompany"	"the"	"wage"	"increase"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"the"	"in"	"to"	"cost"	"to_the"	"the_in"	"in_cost"	"response_to_the"	"to_the_in"	"the_in_cost"	"in_cost_accompany"	"NN"	"TO"	"DT"	"NN"	"IN"	"NN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"whether"	"or"	"not"	"it"	"be"	"in"	"the"	"industry"	"interest"	"to"	"allow"	"the"	"basic"	"wage"	"rate"	"to"	"rise"	"obviously"	"depend_upon"	"the"	"extent"	"to"	"which"	"the"	"public"	"limit"	"price"	"rise"	"in"	"response"	"to"	"basic"	"wage"	"increase"	"and"	"the"	"relation"	"this"	"response"	"to"	"the"	"increase"	"in"	"cost"	"accompany"	"the"	"wage"	"increase"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"wage"	"."	"the"	"∅"	"the_wage"	"wage_."	"._∅"	"accompany_the_wage"	"the_wage_."	"wage_._∅"	"._∅_∅"	"VB"	"DT"	"NN"	"NN"	"ε"	"ε"	"ε"	"not"	"it"	"be"	"in"	"the"	"industry"	"interest"	"to"	"allow"	"the"	"basic"	"wage"	"rate"	"to"	"rise"	"obviously"	"depend_upon"	"the"	"extent"	"to"	"which"	"the"	"public"	"limit"	"price"	"rise"	"in"	"response"	"to"	"a"	"basic"	"wage"	"increase"	"and"	"the"	"relation"	"of"	"this"	"response"	"to"	"the"	"increase"	"in"	"cost"	"accompany"	"wage"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"given"	"in"	"a"	"the"	"a_given"	"given_in"	"in_the"	"by_a_given"	"a_given_in"	"given_in_the"	"in_the_basic"	"IN"	"DT"	"JJ"	"NN"	"IN"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"we"	"are"	"abstract"	"from"	"the"	"fact"	"of"	"strike"	"here"	"but"	"it"	"should"	"be"	"obvious"	"the"	"extent"	"to"	"which"	"the"	"public"	"limit"	"price"	"is"	"raise"	"by"	"a"	"given"	"increase"	"in"	"the"	"basic"	"wage"	"rate"	"be"	"also"	"a"	"function"	"of"	"the"	"show"	"of"	"resistance"	"put_up"	"by"	"the"	"industry"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"price"	"be"	"wage"	"obviously"	"wage_price"	"price_be"	"be_obviously"	"to_wage_price"	"wage_price_be"	"price_be_obviously"	"be_obviously_much"	"TO"	"NN"	"NN"	"NN"	"VB"	"RB"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"public"	"indignation"	"and"	"to"	"wage"	"price"	"increase"	"be"	"obviously"	"much"	"less"	"when"	"the"	"increase"	"be"	"on"	"the"	"order"	"of"	"per_annum"	"than"	"when"	"the"	"increase"	"be"	"on"	"the"	"order"	"of"	"per"	"month"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"the"	"be"	"when"	"on"	"when_the"	"the_be"	"be_on"	"less_when_the"	"when_the_be"	"the_be_on"	"be_on_the"	"JJ"	"WRB"	"DT"	"NN"	"VB"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"public"	"indignation"	"and"	"resistance"	"to"	"wage"	"increase"	"be"	"obviously"	"much"	"less"	"when"	"the"	"increase"	"be"	"on"	"the"	"order"	"of"	"per_annum"	"than"	"when"	"the"	"increase"	"be"	"on"	"the"	"order"	"of"	"per"	"month"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"the"	"be"	"when"	"on"	"when_the"	"the_be"	"be_on"	"than_when_the"	"when_the_be"	"the_be_on"	"be_on_the"	"IN"	"WRB"	"DT"	"NN"	"VB"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"public"	"indignation"	"and"	"resistance"	"to"	"wage"	"price"	"increase"	"be"	"obviously"	"much"	"less"	"the"	"increase"	"be"	"on"	"the"	"order"	"of"	"per_annum"	"than"	"when"	"the"	"increase"	"be"	"on"	"the"	"order"	"of"	"per"	"month"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"wage"	"from"	"demand"	"productivity"	"demand_wage"	"wage_from"	"from_productivity"	"vigorously_demand_wage"	"demand_wage_from"	"wage_from_productivity"	"from_productivity_increase"	"RB"	"VB"	"NN"	"NN"	"IN"	"NN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"union"	"demand"	"wage"	"increase"	"from"	"productivity"	"increase"	"and"	"wage"	"increase"	"to"	"offset"	"cost_of_living"	"increase"	"but"	"we"	"abstract"	"from"	"these"	"force"	"here"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"productivity"	","	"from"	"and"	"from_productivity"	"productivity_,"	",_and"	"increase_from_productivity"	"from_productivity_,"	"productivity_,_and"	",_and_wage"	"NN"	"IN"	"NN"	"NN"	"ε"	"CC"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"union"	"vigorously"	"wage"	"increase"	"from"	"productivity"	"increase"	"and"	"wage"	"increase"	"to"	"offset"	"cost_of_living"	"increase"	"but"	"we"	"abstract"	"from"	"these"	"force"	"here"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"wage"	"to"	"and"	"offset"	"and_wage"	"wage_to"	"to_offset"	",_and_wage"	"and_wage_to"	"wage_to_offset"	"to_offset_cost_of_living"	"ε"	"CC"	"NN"	"NN"	"TO"	"VB"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"union"	"vigorously"	"demand"	"wage"	"from"	"productivity"	"increase"	"and"	"wage"	"increase"	"to"	"offset"	"cost_of_living"	"increase"	"but"	"we"	"abstract"	"from"	"these"	"force"	"here"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"cost_of_living"	","	"offset"	"but"	"offset_cost_of_living"	"cost_of_living_,"	",_but"	"to_offset_cost_of_living"	"offset_cost_of_living_,"	"cost_of_living_,_but"	",_but_we"	"TO"	"VB"	"NN"	"NN"	"ε"	"CC"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"union"	"vigorously"	"demand"	"wage"	"increase"	"from"	"increase"	"and"	"wage"	"increase"	"to"	"offset"	"cost_of_living"	"increase"	"but"	"we"	"abstract"	"from"	"these"	"force"	"here"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"level"	"may"	"price"	"offset"	"price_level"	"level_may"	"may_offset"	"possibility_price_level"	"price_level_may"	"level_may_offset"	"may_offset_wage"	"IN"	"NN"	"NN"	"NN"	"MD"	"VB"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"we"	"assume"	"further"	"that"	"the"	"recognize"	"the"	"possibility"	"price"	"level"	"increase"	"may"	"offset"	"wage"	"rate"	"increase"	"and"	"it"	"does"	"not"	"entirely"	"disregard"	"the"	"effect"	"of"	"price"	"increase"	"arise"	"from"	"its"	"own"	"wage"	"increase"	"upon"	"the"	"real"	"wage"	"rate"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"rate"	","	"wage"	"and"	"wage_rate"	"rate_,"	",_and"	"offset_wage_rate"	"wage_rate_,"	"rate_,_and"	",_and_it"	"VB"	"NN"	"NN"	"NN"	"ε"	"CC"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"we"	"assume"	"further"	"that"	"the"	"union"	"recognize"	"possibility"	"price"	"level"	"increase"	"may"	"offset"	"wage"	"rate"	"increase"	"and"	"it"	"does"	"not"	"entirely"	"disregard"	"the"	"effect"	"of"	"price"	"increase"	"arise"	"from"	"its"	"own"	"wage"	"increase"	"upon"	"the"	"real"	"wage"	"rate"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"price"	"arise"	"of"	"from"	"of_price"	"price_arise"	"arise_from"	"effect_of_price"	"of_price_arise"	"price_arise_from"	"arise_from_its"	"NN"	"IN"	"NN"	"NN"	"VB"	"IN"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"we"	"assume"	"further"	"that"	"the"	"union"	"recognize"	"the"	"possibility"	"price"	"level"	"increase"	"may"	"wage"	"rate"	"increase"	"and"	"it"	"does"	"not"	"entirely"	"disregard"	"the"	"effect"	"of"	"price"	"increase"	"arise"	"from"	"its"	"own"	"wage"	"increase"	"upon"	"the"	"real"	"wage"	"rate"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:23:00::"	"wage"	"upon"	"own"	"the"	"own_wage"	"wage_upon"	"upon_the"	"its_own_wage"	"own_wage_upon"	"wage_upon_the"	"upon_the_``"	"PRP$"	"JJ"	"NN"	"NN"	"IN"	"DT"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"assume"	"further"	"that"	"the"	"union"	"recognize"	"the"	"possibility"	"price"	"level"	"increase"	"may"	"offset"	"wage"	"rate"	"increase"	"it"	"does"	"not"	"entirely"	"disregard"	"the"	"effect"	"of"	"price"	"increase"	"arise"	"from"	"its"	"own"	"wage"	"increase"	"upon"	"the"	"real"	"wage"	"rate"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:02::"	"∅"	"rate"	"∅"	"of"	"∅_∅"	"∅_rate"	"rate_of"	"∅_∅_∅"	"∅_∅_rate"	"∅_rate_of"	"rate_of_gain"	"ε"	"ε"	"ε"	"VB"	"NN"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"rate"	"of"	"gain"	"and"	"improve"	"feed"	"efficiency"	"aid"	"in"	"the"	"prevention"	"or"	"treatment"	"depending_on"	"level"	"feed"	"of"	"the"	"early"	"stage"	"of"	"shipping_fever"	"prevent"	"or"	"treat"	"bacterial"	"diarrhea"	"and"	"aid"	"in"	"reduce"	"incidence"	"of"	"bloat"	"and"	"liver"	"abscess"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:02::"	"to"	"rate"	"∅"	"of"	"∅_to"	"to_rate"	"rate_of"	"∅_∅_to"	"∅_to_rate"	"to_rate_of"	"rate_of_gain"	"ε"	"ε"	"TO"	"VB"	"NN"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"increase"	"rate"	"of"	"gain"	"and"	"improve"	"feed"	"efficiency"	"feed"	"milligram"	"per"	"head"	"in"	"daily"	"supplement"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
